# energy 	 size (m) 	 pop 	 delta_scan
4.328456585709751891e+00	2.421979031332535518e-04	4.042124989169840893e-03	-8.000000000000000000e+00
4.317999558847716024e+00	2.419051658220065662e-04	5.295168228003570288e-03	-7.000000000000000000e+00
4.274857622206299723e+00	2.406936724112511579e-04	1.044237932294747595e-02	-5.000000000000000000e+00
4.225208907794918645e+00	2.392918676033077292e-04	1.633506461277465724e-02	-4.000000000000000000e+00
4.119196174748156913e+00	2.362708173303509278e-04	2.884487861402134506e-02	-3.000000000000000000e+00
4.015624310483309145e+00	2.332815451851761159e-04	4.100176641574810460e-02	-2.500000000000000000e+00
3.835043780727630747e+00	2.279759368027718832e-04	6.210078765778263843e-02	-2.000000000000000000e+00
3.782147076157908572e+00	2.263982432022041942e-04	6.826559595326975316e-02	-1.897435897435897356e+00
3.721619337334851174e+00	2.245793500950954977e-04	7.531381680145933510e-02	-1.794871794871794712e+00
3.652101666014399228e+00	2.224719570689402855e-04	8.340292453169720344e-02	-1.692307692307692291e+00
3.571976982688807034e+00	2.200179793232411854e-04	9.272091380959074369e-02	-1.589743589743589647e+00
3.479337335352353122e+00	2.171461404165605786e-04	1.034908285911447512e-01	-1.487179487179487225e+00
3.371931259581114837e+00	2.137682501008330595e-04	1.159772305006644411e-01	-1.384615384615384581e+00
3.247183176988089670e+00	2.097766955640604017e-04	1.304867704502787884e-01	-1.282051282051281937e+00
3.102204614140907424e+00	2.050402230543970576e-04	1.473690385153839100e-01	-1.179487179487179516e+00
2.933874165650474097e+00	1.993997398490918822e-04	1.670120170497370049e-01	-1.076923076923076872e+00
2.739097189194633852e+00	1.926671028976341968e-04	1.898204545629168238e-01	-9.743589743589743390e-01
2.515185549416999677e+00	1.846242994854644087e-04	2.161828807772514793e-01	-8.717948717948718063e-01
2.260520242174830940e+00	1.750282078842080086e-04	2.464130623108209961e-01	-7.692307692307691624e-01
1.975609076486441573e+00	1.636267680389735606e-04	2.806542726417786127e-01	-6.666666666666666297e-01
1.664523285536577024e+00	1.501926857403967322e-04	3.187509660278330381e-01	-5.641025641025640969e-01
1.336646745688616189e+00	1.345898064472822529e-04	3.600971625325671832e-01	-4.615384615384615086e-01
1.006609389922478393e+00	1.167977118009532351e-04	4.036804574939880097e-01	-3.589743589743589758e-01
7.000822452239887639e-01	9.740435564430182747e-05	4.474369350239818521e-01	-2.564102564102563875e-01
4.433150960071838842e-01	7.751042283946615386e-05	4.891173868291559534e-01	-1.538461538461538547e-01
2.521290558508841873e-01	5.845414259285306580e-05	5.271830314863719114e-01	-5.128205128205128027e-02
1.273033534956067303e-01	4.153591365841831237e-05	5.613671361355960787e-01	5.128205128205128027e-02
6.074372976135444802e-02	2.869158716555071182e-05	5.924374813433219700e-01	1.538461538461538547e-01
4.406450806228678907e-02	2.443702363648328032e-05	6.215579924366042563e-01	2.564102564102563875e-01
7.246762685203012033e-02	3.133833116378713157e-05	6.498502568965224269e-01	3.589743589743589758e-01
1.444026574740504554e-01	4.423758791694205520e-05	6.781669680171259484e-01	4.615384615384615086e-01
2.585561801665376969e-01	5.919449330086156753e-05	7.069003911906435178e-01	5.641025641025640969e-01
4.094149224690464273e-01	7.448789129442084369e-05	7.358077413818228107e-01	6.666666666666666297e-01
5.847269869168894019e-01	8.901852932840046827e-05	7.640570864319184974e-01	7.692307692307691624e-01
7.685424348668834504e-01	1.020558189031107928e-04	7.906358467981489113e-01	8.717948717948718063e-01
9.471397399493304281e-01	1.132950343486373703e-04	8.148033842424402540e-01	9.743589743589743390e-01
1.111726104531329362e+00	1.227446996778278987e-04	8.362052671445023844e-01	1.076923076923076872e+00
1.259533635915915273e+00	1.306497944571106821e-04	8.549411437708518413e-01	1.179487179487179516e+00
1.390076647303612578e+00	1.372534341772774593e-04	8.712188200427104512e-01	1.282051282051281937e+00
1.504322200976651036e+00	1.427822687243992215e-04	8.853107032764555573e-01	1.384615384615384581e+00
1.603859233666486084e+00	1.474303750293874172e-04	8.974994027042638711e-01	1.487179487179487225e+00
1.690453603887076106e+00	1.513580325009973191e-04	9.080515178495840445e-01	1.589743589743589647e+00
1.765832948603168973e+00	1.546958467244186021e-04	9.172064687347628587e-01	1.692307692307692291e+00
1.831551817026449314e+00	1.575482018760930212e-04	9.251706725728435776e-01	1.794871794871794712e+00
1.888997585722358874e+00	1.599998396177662336e-04	9.321221652331987961e-01	1.897435897435897356e+00
1.939352331317749645e+00	1.621183609119015425e-04	9.382103664275557309e-01	2.000000000000000000e+00
2.112207140161730834e+00	1.691889904854804389e-04	9.590993472750898308e-01	2.500000000000000000e+00
2.211924127185323385e+00	1.731366295328229290e-04	9.711682844694645711e-01	3.000000000000000000e+00
2.314355419062444241e+00	1.771001273120837219e-04	9.836109469862202026e-01	4.000000000000000000e+00
2.362444540470225007e+00	1.789306159328206392e-04	9.894806489579290876e-01	5.000000000000000000e+00
2.404289840419570279e+00	1.805083334261068067e-04	9.946129919391075713e-01	7.000000000000000000e+00
2.414441311945442870e+00	1.808890061339801195e-04	9.958632906845014121e-01	8.000000000000000000e+00
