# energy 	 size (m) 	 pop 	 delta_scan
4.839637113467170777e-31	2.420131018850338995e-04	4.692706877120987434e-03	-8.000000000000000000e+00
4.836347249401953576e-31	2.419308306793544947e-04	5.029884183281172448e-03	-7.750000000000000000e+00
4.832684240070739108e-31	2.418391951218437717e-04	5.404613779423117145e-03	-7.500000000000000000e+00
4.828590588947546368e-31	2.417367453253290062e-04	5.822616504010513089e-03	-7.250000000000000000e+00
4.823994509234416341e-31	2.416216697311264017e-04	6.290893669564387967e-03	-7.000000000000000000e+00
4.818812484186369917e-31	2.414918576036951539e-04	6.817711158327977201e-03	-6.750000000000000000e+00
4.812940482392753002e-31	2.413446768532317185e-04	7.413233298238126878e-03	-6.500000000000000000e+00
4.806251069227980273e-31	2.411768983787844055e-04	8.089890495455564351e-03	-6.250000000000000000e+00
4.798587613468764439e-31	2.409845461899873579e-04	8.862946657670083342e-03	-6.000000000000000000e+00
4.789752632195677463e-31	2.407625980846636322e-04	9.751510298238999161e-03	-5.750000000000000000e+00
4.779496287892272604e-31	2.405046862867115959e-04	1.077966068791763425e-02	-5.500000000000000000e+00
4.767502263317610549e-31	2.402027265259252652e-04	1.197780910581575792e-02	-5.250000000000000000e+00
4.753358270095412255e-31	2.398461509941060739e-04	1.338531188531189020e-02	-5.000000000000000000e+00
4.736528516588072991e-31	2.394211745177873168e-04	1.505313781314973447e-02	-4.750000000000000000e+00
4.716298864807617580e-31	2.389093450652873373e-04	1.704878039270054518e-02	-4.500000000000000000e+00
4.691711650852133451e-31	2.382857850269209097e-04	1.946229433382026808e-02	-4.250000000000000000e+00
4.661449771072421692e-31	2.375160615445153411e-04	2.241668264050289752e-02	-4.000000000000000000e+00
4.623683735085316418e-31	2.365519535027442281e-04	2.608178998258750894e-02	-3.750000000000000000e+00
4.575810891629562248e-31	2.353241575720980549e-04	3.069761127213358615e-02	-3.500000000000000000e+00
4.514072129929195693e-31	2.337312200117039936e-04	3.660859759161524951e-02	-3.250000000000000000e+00
4.432907220618541274e-31	2.316203959362483683e-04	4.432119137824514638e-02	-3.000000000000000000e+00
4.323982836655345834e-31	2.287570353372332806e-04	5.459099509898164559e-02	-2.750000000000000000e+00
4.174667153041549619e-31	2.247726191534728853e-04	6.856215649556443581e-02	-2.500000000000000000e+00
3.965985597779826033e-31	2.190826801206730782e-04	8.796415879788961611e-02	-2.250000000000000000e+00
3.670768005004779721e-31	2.107710444529929954e-04	1.153324944082698839e-01	-2.000000000000000000e+00
3.255875921398790548e-31	1.985026924269852472e-04	1.539946169852605684e-01	-1.750000000000000000e+00
2.698033167850175669e-31	1.806991546938400528e-04	2.071305039476694088e-01	-1.500000000000000000e+00
2.025027911452331349e-31	1.565481665295881668e-04	2.747586086635435687e-01	-1.250000000000000000e+00
1.346759531254140567e-31	1.276666632718223332e-04	3.502685338701078677e-01	-1.000000000000000000e+00
7.919628342179496492e-32	9.790049313472414417e-05	4.229998390947706244e-01	-7.500000000000000000e-01
4.148106105743988835e-32	7.085286356023916450e-05	4.855252498678788720e-01	-5.000000000000000000e-01
1.924736941006755321e-32	4.826342848935324042e-05	5.369252400463114805e-01	-2.500000000000000000e-01
8.084581897641052220e-33	3.127960507797292492e-05	5.801443204970802014e-01	0.000000000000000000e+00
4.882427980625446493e-33	2.430806571283266511e-05	6.187329978208294667e-01	2.500000000000000000e-01
8.335019628359402024e-33	3.176038748149087067e-05	6.556624756887741157e-01	5.000000000000000000e-01
1.853850676488887026e-32	4.736634279417924572e-05	6.932548823613491340e-01	7.500000000000000000e-01
3.642078680906441391e-32	6.639068363602080550e-05	7.330953494198533260e-01	1.000000000000000000e+00
6.266677506347798997e-32	8.708656317252589274e-05	7.754304971134144964e-01	1.250000000000000000e+00
9.585140299640832153e-32	1.077039710018922223e-04	8.183086662359738694e-01	1.500000000000000000e+00
1.312148514069007497e-31	1.260155024169710286e-04	8.577822537036385864e-01	1.750000000000000000e+00
1.629320961387246602e-31	1.404222091609997637e-04	8.903049399288502919e-01	2.000000000000000000e+00
1.880062093843820804e-31	1.508407125863671231e-04	9.149968667563460611e-01	2.250000000000000000e+00
2.067288301171900684e-31	1.581732369154161910e-04	9.331557818007798488e-01	2.500000000000000000e+00
2.205088207994766329e-31	1.633599012451827774e-04	9.464835872354576685e-01	2.750000000000000000e+00
2.307207447187746340e-31	1.670997504168297029e-04	9.563878953444366893e-01	3.000000000000000000e+00
2.384010989090192998e-31	1.698582343203459489e-04	9.638753820565596486e-01	3.250000000000000000e+00
2.442784200454530219e-31	1.719392507829254810e-04	9.696396728157237188e-01	3.500000000000000000e+00
2.488535005033101762e-31	1.735419031602434355e-04	9.741545792434564977e-01	3.750000000000000000e+00
2.524732937756619498e-31	1.747995063242666438e-04	9.777482367595025092e-01	4.000000000000000000e+00
2.553800527485550338e-31	1.758028717268445939e-04	9.806504504559316882e-01	4.250000000000000000e+00
2.577453867947098053e-31	1.766151397270158485e-04	9.830247152491130569e-01	4.500000000000000000e+00
2.596939098617832225e-31	1.772814769864149642e-04	9.849902478954962737e-01	4.750000000000000000e+00
2.613167447290354329e-31	1.778345328936844800e-04	9.866347291592248991e-01	5.000000000000000000e+00
2.626815226671168851e-31	1.782983159915652364e-04	9.880235953129742343e-01	5.250000000000000000e+00
2.638397133777607975e-31	1.786909517729682033e-04	9.892068423294206880e-01	5.500000000000000000e+00
2.648306457580966709e-31	1.790262021005067027e-04	9.902228764441389774e-01	5.750000000000000000e+00
2.656847542139015226e-31	1.793146594744810711e-04	9.911015534651884673e-01	6.000000000000000000e+00
