# energy 	 size (m) 	 pop 	 delta_scan
4.848253082391230156e-31	2.422284331263078625e-04	3.949265667318763162e-03	-8.000000000000000000e+00
4.845861464798658765e-31	2.421686807543229920e-04	4.208000577283642699e-03	-7.750000000000000000e+00
4.843227019469446989e-31	2.421028444848231692e-04	4.492898140377556311e-03	-7.500000000000000000e+00
4.840316121902772190e-31	2.420300786924223008e-04	4.807589764225872822e-03	-7.250000000000000000e+00
4.837087250204731254e-31	2.419493386722657252e-04	5.156358713402076771e-03	-7.000000000000000000e+00
4.833494724521794245e-31	2.418594735716892449e-04	5.544276408544236527e-03	-6.750000000000000000e+00
4.829481592113750638e-31	2.417590477204287105e-04	5.977391942838856768e-03	-6.500000000000000000e+00
4.824979530448845192e-31	2.416463370811600868e-04	6.462960923311304381e-03	-6.250000000000000000e+00
4.819908796981386367e-31	2.415193265659987059e-04	7.009738765625023182e-03	-6.000000000000000000e+00
4.814166577459163469e-31	2.413754161357177074e-04	7.628383846970820600e-03	-5.750000000000000000e+00
4.807631572216755063e-31	2.412115325998887168e-04	8.331947174664740274e-03	-5.500000000000000000e+00
4.800154494258450694e-31	2.410238872698606237e-04	9.136549382024896845e-03	-5.250000000000000000e+00
4.791546567276175427e-31	2.408076810012370100e-04	1.006228952633411375e-02	-5.000000000000000000e+00
4.781572595718341214e-31	2.405569206133942523e-04	1.113445103101393628e-02	-4.750000000000000000e+00
4.769928554807366474e-31	2.402638410957304716e-04	1.238519891310763989e-02	-4.500000000000000000e+00
4.756227440469241965e-31	2.399185267354356395e-04	1.385587885965110927e-02	-4.250000000000000000e+00
4.739964881032648716e-31	2.395080091307188433e-04	1.560030912782010663e-02	-4.000000000000000000e+00
4.720474395417619780e-31	2.390150797326178887e-04	1.768948487797213434e-02	-3.750000000000000000e+00
4.696862857682972526e-31	2.384165606074780037e-04	2.021842802697894001e-02	-3.500000000000000000e+00
4.667914388418423145e-31	2.376807011464803811e-04	2.331634920388889892e-02	-3.250000000000000000e+00
4.631949417168769918e-31	2.367632990756911022e-04	2.716194383118814004e-02	-3.000000000000000000e+00
4.586592311843225133e-31	2.356012271414375722e-04	3.200709110349094638e-02	-2.750000000000000000e+00
4.528436219176471056e-31	2.341027990903789117e-04	3.821370738703645104e-02	-2.500000000000000000e+00
4.452469003780102460e-31	2.321308871526109915e-04	4.631301895218974118e-02	-2.250000000000000000e+00
4.351193088467223981e-31	2.294756754099160187e-04	5.710066523136661520e-02	-2.000000000000000000e+00
4.213171237711554053e-31	2.258068093139141430e-04	7.179116851930868182e-02	-1.750000000000000000e+00
4.020777753256762468e-31	2.205908595512790036e-04	9.226191924747879913e-02	-1.500000000000000000e+00
3.747024605780588437e-31	2.129490717432968336e-04	1.214084255835054388e-01	-1.250000000000000000e+00
3.352462688532679785e-31	2.014255022943515420e-04	1.635365663500704947e-01	-1.000000000000000000e+00
2.787511269774197418e-31	1.836710863679304640e-04	2.243269554831721357e-01	-7.500000000000000000e-01
2.016673436583635380e-31	1.562249044516464988e-04	3.089194273225455700e-01	-5.000000000000000000e-01
1.095655867200494991e-31	1.151514903367577243e-04	4.157343563069067494e-01	-2.500000000000000000e-01
3.084662905310837940e-32	6.109931400841469424e-05	5.274198288185539818e-01	0.000000000000000000e+00
4.927942017775900449e-33	2.442110289313065321e-05	6.202666271476233728e-01	2.500000000000000000e-01
2.941865498335794284e-32	5.966833031862261175e-05	7.033757232805540882e-01	5.000000000000000000e-01
8.117890430583742389e-32	9.911835173025379097e-05	7.795125296838552043e-01	7.500000000000000000e-01
1.293810703558217323e-31	1.251318451720903320e-04	8.379821483420407668e-01	1.000000000000000000e+00
1.654146628178970130e-31	1.414879586657367288e-04	8.792992781957224002e-01	1.250000000000000000e+00
1.910738472730673967e-31	1.520663433710212227e-04	9.080973779561678505e-01	1.500000000000000000e+00
2.093321327255923056e-31	1.591660460743017636e-04	9.283945292301860608e-01	1.750000000000000000e+00
2.225205354313509055e-31	1.641033802735596277e-04	9.429888266388113394e-01	2.000000000000000000e+00
