# energy 	 size (m) 	 pop 	 delta_scan
4.071248178784362413e-31	1.484007381872155360e-05	8.791416578023117379e-02	-1.500000000000000000e+00
3.818533293128548682e-31	1.444366898331288901e-05	1.151820078998451458e-01	-1.250000000000000000e+00
3.454791674209098182e-31	1.385571283218526403e-05	1.545443138710210218e-01	-1.000000000000000000e+00
2.931386756175722058e-31	1.296478006388221376e-05	2.115572660458080456e-01	-7.500000000000000000e-01
2.204101113839500372e-31	1.159893815621080612e-05	2.919982958973940113e-01	-5.000000000000000000e-01
1.292613044540297625e-31	9.613694020172073763e-06	3.969621903401694962e-01	-2.500000000000000000e-01
4.045583038248256144e-32	7.137443634091172237e-06	5.148596915576040267e-01	0.000000000000000000e+00
5.010448406532228195e-33	5.900321979943498428e-06	6.206506354479197629e-01	2.500000000000000000e-01
3.672473073835765223e-32	6.983911740649699661e-06	7.129555433073746507e-01	5.000000000000000000e-01
9.197881746084504789e-32	8.633455867075791351e-06	7.900680967530712140e-01	7.500000000000000000e-01
1.382600994025371520e-31	9.798306214419868885e-06	8.461084385211818937e-01	1.000000000000000000e+00
1.719393909103546394e-31	1.057230275624457888e-05	8.851104755794179102e-01	1.250000000000000000e+00
1.957801367365421332e-31	1.108423214144969161e-05	9.122146922966816174e-01	1.500000000000000000e+00
2.127650542634416431e-31	1.143591183140498794e-05	9.313477086455650422e-01	1.750000000000000000e+00
2.250773863454560907e-31	1.168341231045327083e-05	9.451483470011946553e-01	2.000000000000000000e+00
2.341875121435907176e-31	1.186238567015401688e-05	9.553312407420961883e-01	2.250000000000000000e+00
2.410687242154968586e-31	1.199563068306680252e-05	9.630099865363823675e-01	2.500000000000000000e+00
2.463668493450324850e-31	1.214621400141498445e-05	9.689173857275243940e-01	2.750000000000000000e+00
2.505192209751057916e-31	1.222957978658252989e-05	9.735450128975251527e-01	3.000000000000000000e+00
2.538250879773101052e-31	1.235751745886072213e-05	9.772293318833460418e-01	3.250000000000000000e+00
2.564958336831963987e-31	1.240813070092756103e-05	9.802055053706371091e-01	3.500000000000000000e+00
2.586809692100228940e-31	1.245588824540251351e-05	9.826410251466701773e-01	3.750000000000000000e+00
2.604888317066513237e-31	1.244015277874912053e-05	9.846574204765458083e-01	4.000000000000000000e+00
2.620011118606211862e-31	1.247408914259023577e-05	9.863444031559133185e-01	4.250000000000000000e+00
