# energy 	 size (m) 	 pop 	 delta_scan
4.819827079376131300e-31	3.380627843292545286e-05	3.948794213625690316e-03	-8.000000000000000000e+00
4.817448510227450501e-31	3.336158501375618252e-05	4.207482089997237329e-03	-7.750000000000000000e+00
4.814828119071733811e-31	3.335432169001831184e-05	4.492326506216267300e-03	-7.500000000000000000e+00
4.811933420828080803e-31	3.334629138260524129e-05	4.806956804462336405e-03	-7.250000000000000000e+00
4.808721899330660476e-31	3.333738250948711372e-05	5.155656137039424727e-03	-7.000000000000000000e+00
4.805149344327252792e-31	3.332746342295655209e-05	5.543492853625861527e-03	-6.750000000000000000e+00
4.801157887993809345e-31	3.331637622574046655e-05	5.976515502850717615e-03	-6.500000000000000000e+00
4.796680843500917017e-31	3.144296833327712347e-05	6.461975374089185854e-03	-6.250000000000000000e+00
4.791634887491345829e-31	3.117650418762526495e-05	7.008632486344606831e-03	-6.000000000000000000e+00
4.785925748893368803e-31	3.116136609624451488e-05	7.627124826343433667e-03	-5.750000000000000000e+00
4.779427544107693256e-31	2.984197924263066917e-05	8.330508761147199445e-03	-5.500000000000000000e+00
4.771991748814051698e-31	2.791079519839215193e-05	9.134898830506789011e-03	-5.250000000000000000e+00
4.763431911062045126e-31	2.562735205943594615e-05	1.006038185726679940e-02	-5.000000000000000000e+00
4.753511646536250964e-31	2.560088304572001377e-05	1.113223927453475121e-02	-4.750000000000000000e+00
4.741933561202517536e-31	2.556855056755451204e-05	1.238260212877067071e-02	-4.500000000000000000e+00
4.728308914187455804e-31	2.290235843618830124e-05	1.385281079825022299e-02	-4.250000000000000000e+00
4.712137992769576588e-31	1.958613500355491034e-05	1.559664741726056285e-02	-4.000000000000000000e+00
4.692757076428492149e-31	1.600050042084206234e-05	1.768507406077554286e-02	-3.750000000000000000e+00
4.669277357708835421e-31	1.595977110198561956e-05	2.021306695490387301e-02	-3.500000000000000000e+00
4.640494224367875873e-31	1.591149610753336775e-05	2.330972475732908181e-02	-3.250000000000000000e+00
4.604732108575083524e-31	1.560991087398181049e-05	2.715368363907346566e-02	-3.000000000000000000e+00
4.559638159026110997e-31	1.554366716195307017e-05	3.199655293974917186e-02	-2.750000000000000000e+00
4.501815250078542633e-31	1.546298302970248526e-05	3.820013436276398222e-02	-2.500000000000000000e+00
4.426293141644293596e-31	1.535127302653730103e-05	4.629506533335669277e-02	-2.250000000000000000e+00
4.325612858449337476e-31	1.521169121518115534e-05	5.707647854878071525e-02	-2.000000000000000000e+00
4.188414198534453724e-31	1.500171799753820710e-05	7.175771760146418266e-02	-1.750000000000000000e+00
