# energy 	 size (m) 	 pop 	 delta_scan
4.816378815402433514e-31	2.414308689867098714e-04	4.237926421659556596e-03	-8.000000000000000000e+00
4.813662009953652453e-31	2.413627666582855052e-04	4.526089945428725392e-03	-7.750000000000000000e+00
4.810657202213648080e-31	2.412874225727618799e-04	4.844532808124991756e-03	-7.500000000000000000e+00
4.807322308818162247e-31	2.412037741956780804e-04	5.197630175045745218e-03	-7.250000000000000000e+00
4.803607289578924728e-31	2.411105570376249842e-04	5.590573743753077078e-03	-7.000000000000000000e+00
4.799452509208768843e-31	2.410062626963180841e-04	6.029555753145041802e-03	-6.750000000000000000e+00
4.794786067299327711e-31	2.408890706599413215e-04	6.522015718559485281e-03	-6.500000000000000000e+00
4.789521351876313860e-31	2.407567852246831643e-04	7.076935659702326097e-03	-6.250000000000000000e+00
4.783552241350372791e-31	2.406067126187912402e-04	7.705263526039410338e-03	-6.000000000000000000e+00
4.776748423130214809e-31	2.404355399448378347e-04	8.420429136316865890e-03	-5.750000000000000000e+00
4.768948716880507683e-31	2.402391623492398476e-04	9.239035528957184953e-03	-5.500000000000000000e+00
4.759950142920415851e-31	2.400124005672427108e-04	1.018185549127048964e-02	-5.250000000000000000e+00
4.749497542828246892e-31	2.397487284328754834e-04	1.127503266788219480e-02	-5.000000000000000000e+00
4.737264472939348313e-31	2.394397742886273913e-04	1.255189264108369680e-02	-4.750000000000000000e+00
4.722828792504142895e-31	2.390746782188843010e-04	1.405539699445361272e-02	-4.500000000000000000e+00
4.705638667065816412e-31	2.386391902574348507e-04	1.584157433410075810e-02	-4.250000000000000000e+00
4.684960990251139251e-31	2.381142947878489341e-04	1.798457619832367210e-02	-4.000000000000000000e+00
4.659807859363904018e-31	2.374742274833855325e-04	2.058397412058023124e-02	-3.750000000000000000e+00
4.628825620205272377e-31	2.366834487635207935e-04	2.377567376085682957e-02	-3.500000000000000000e+00
4.590132757218675134e-31	2.356921413007000013e-04	2.774803286628937243e-02	-3.250000000000000000e+00
4.541049078899984679e-31	2.344285906517492842e-04	3.276800505960865417e-02	-3.000000000000000000e+00
4.477695452573773825e-31	2.327875528094237585e-04	3.922054147881091912e-02	-2.750000000000000000e+00
4.394328808356135816e-31	2.306103282022486250e-04	4.767328958189708671e-02	-2.500000000000000000e+00
4.282310149309128878e-31	2.276520355405716334e-04	5.897787263404539321e-02	-2.250000000000000000e+00
