# energy 	 size (m) 	 pop 	 delta_scan
4.131278519981717245e+00	2.366170760645152022e-04	6.957336605250054665e-03	-8.000000000000000000e+00
4.101886178498141966e+00	2.357738571825875452e-04	1.008620654821550111e-02	-7.000000000000000000e+00
3.914729561998192331e+00	2.303322386427445660e-04	2.899830386262587309e-02	-5.000000000000000000e+00
3.528065944213804705e+00	2.186614345093937828e-04	6.623121697153699916e-02	-4.000000000000000000e+00
2.416580508727610876e+00	1.809691222885538033e-04	1.772004073101602351e-01	-3.000000000000000000e+00
1.674098284857747032e+00	1.506240502879079251e-04	2.623326506939379632e-01	-2.500000000000000000e+00
1.026846795497375897e+00	1.179659506679700992e-04	3.504466494170768165e-01	-2.000000000000000000e+00
9.153405482447589669e-01	1.113769181493017306e-04	3.677580864407289374e-01	-1.897435897435897356e+00
8.118873742847230179e-01	1.048942639299207540e-04	3.846309221469697559e-01	-1.794871794871794712e+00
7.165113157771401120e-01	9.854063865464074358e-05	4.010135305614248580e-01	-1.692307692307692291e+00
6.291915570343200592e-01	9.234115216217638887e-05	4.168541061062136510e-01	-1.589743589743589647e+00
5.497360238028805579e-01	8.631394057667515155e-05	4.321231329854585135e-01	-1.487179487179487225e+00
4.778982834139402502e-01	8.047696343417374144e-05	4.467981956851150294e-01	-1.384615384615384581e+00
4.133193643125396832e-01	7.484223051931595606e-05	4.608756317736943942e-01	-1.282051282051281937e+00
3.555887383312570371e-01	6.941891875881290349e-05	4.743637210721941555e-01	-1.179487179487179516e+00
3.042730437549423517e-01	6.421486669843551895e-05	4.872781435267005135e-01	-1.076923076923076872e+00
2.589087471415385533e-01	5.923483833087913111e-05	4.996455066366681796e-01	-9.743589743589743390e-01
2.190219172933796088e-01	5.448132160144367284e-05	5.115020121912465800e-01	-8.717948717948718063e-01
1.841729743851050483e-01	4.995935202143423324e-05	5.228838010689124127e-01	-7.692307692307691624e-01
1.539516675749117436e-01	4.567683932289881506e-05	5.338282821650373045e-01	-6.666666666666666297e-01
1.279794587953282381e-01	4.164606575843952008e-05	5.443746853195275959e-01	-5.641025641025640969e-01
1.059183411286133136e-01	3.788693135093057767e-05	5.545611474352394321e-01	-4.615384615384615086e-01
8.747256414072790420e-02	3.443021816771573926e-05	5.644244180144288858e-01	-3.589743589743589758e-01
7.238489527614566654e-02	3.132043758820968426e-05	5.740002063689889633e-01	-2.564102564102563875e-01
6.043430294849927442e-02	2.861841680462271645e-05	5.833238948657257783e-01	-1.538461538461538547e-01
5.143734498774454877e-02	2.640238245384471591e-05	5.924285407561502570e-01	-5.128205128205128027e-02
4.524319514469832271e-02	2.476170126755489559e-05	6.013463930808193858e-01	5.128205128205128027e-02
4.173246494976901033e-02	2.378158874259032554e-05	6.101082290470660752e-01	1.538461538461538547e-01
4.081508084742657694e-02	2.351874679284596413e-05	6.187433362677579041e-01	2.564102564102563875e-01
4.242832745863811539e-02	2.397904053933465433e-05	6.272795838081579589e-01	3.589743589743589758e-01
4.653506550931796326e-02	2.511273482001628318e-05	6.357434714361895889e-01	4.615384615384615086e-01
5.312189846222215017e-02	2.683123355152423813e-05	6.441598568512818535e-01	5.641025641025640969e-01
6.219855365890092358e-02	2.903313869860685791e-05	6.525530032188886498e-01	6.666666666666666297e-01
7.379495078840059286e-02	3.162402681772583622e-05	6.609452817633779675e-01	7.692307692307691624e-01
8.796203595644347395e-02	3.452641468183962194e-05	6.693588382340965870e-01	8.717948717948718063e-01
1.047678984801798663e-01	3.768061323936499409e-05	6.778143739072055585e-01	9.743589743589743390e-01
1.242984399862525624e-01	4.104277198816355774e-05	6.863320147383253911e-01	1.076923076923076872e+00
1.466529094129100930e-01	4.458093651820685312e-05	6.949304589021967349e-01	1.179487179487179516e+00
1.719459627147592595e-01	4.827250513569556183e-05	7.036281433721252032e-01	1.282051282051281937e+00
2.002954524718902896e-01	5.210020000108418829e-05	7.124400166839446324e-01	1.384615384615384581e+00
2.318220964695738573e-01	5.605072835112399486e-05	7.213786892952134266e-01	1.487179487179487225e+00
2.666453762561682428e-01	6.011334217677720670e-05	7.304539596396268930e-01	1.589743589743589647e+00
3.048690802480737982e-01	6.427773075962580642e-05	7.396705292119936104e-01	1.692307692307692291e+00
3.465897354051639123e-01	6.853488591100197896e-05	7.490309314599541413e-01	1.794871794871794712e+00
3.918868002556110675e-01	7.287593900579424544e-05	7.585335879074157628e-01	1.897435897435897356e+00
4.407984006314356051e-01	7.729009674869970951e-05	7.681700120874201954e-01	2.000000000000000000e+00
7.302795680744611495e-01	9.948289636170574686e-05	8.165814223756355794e-01	2.500000000000000000e+00
1.087757570038417221e+00	1.214143175426134739e-04	8.648576580690554572e-01	3.000000000000000000e+00
1.760222320360652404e+00	1.544498915739830696e-04	9.394782078697867522e-01	4.000000000000000000e+00
2.082710616263188985e+00	1.680034929781748401e-04	9.719671010312096460e-01	5.000000000000000000e+00
2.257336641299921620e+00	1.749049140791723573e-04	9.900066008366122938e-01	7.000000000000000000e+00
2.285435087526078934e+00	1.759901215452514304e-04	9.930537855892082044e-01	8.000000000000000000e+00
