# energy 	 size (m) 	 pop 	 delta_scan
2.358230037311300098e+00	1.787709422863298532e-04	9.967826746588286380e-01	9.000000000000000000e+00
2.351731154852952255e+00	1.785244411252601268e-04	9.959549713499626922e-01	8.000000000000000000e+00
2.342268144722832179e+00	1.781649014155299983e-04	9.947500860100938480e-01	7.000000000000000000e+00
2.327725877969670787e+00	1.776109606601514461e-04	9.929006695062813082e-01	6.000000000000000000e+00
2.303746221985214060e+00	1.766937402174027099e-04	9.898559961358369685e-01	5.000000000000000000e+00
2.260186877617306855e+00	1.750153014851998869e-04	9.843358858242567955e-01	4.000000000000000000e+00
2.169174770437245492e+00	1.714553804020292843e-04	9.728241886245161396e-01	3.000000000000000000e+00
2.146799691860054704e+00	1.705688054787977937e-04	9.699956355923027296e-01	2.846153846153846256e+00
2.120856102282262512e+00	1.695350299977915320e-04	9.667164534222266736e-01	2.692307692307692513e+00
2.090587372963080171e+00	1.683208855617067162e-04	9.628901358480319583e-01	2.538461538461538769e+00
2.055022248620657521e+00	1.668830044683173935e-04	9.583939538274415249e-01	2.384615384615384581e+00
2.012943534702377857e+00	1.651656162909901054e-04	9.530717196540761105e-01	2.230769230769230838e+00
1.962773543820992117e+00	1.630943602899857466e-04	9.467218752593156150e-01	2.076923076923077094e+00
1.902499009214609682e+00	1.605706130647845825e-04	9.390840523058189282e-01	1.923076923076923128e+00
1.829500798621515489e+00	1.574599639204725865e-04	9.298183959599914949e-01	1.769230769230769384e+00
1.740438885738329944e+00	1.535794948793687816e-04	9.184829760887607275e-01	1.615384615384615419e+00
1.631039610116592264e+00	1.486743676260899769e-04	9.045017109385840026e-01	1.461538461538461675e+00
1.496026163905021633e+00	1.423880165422486020e-04	8.871344822605679026e-01	1.307692307692307709e+00
1.329237941041262250e+00	1.342162839788671046e-04	8.654535475665695587e-01	1.153846153846153966e+00
1.124544671545181451e+00	1.234503148586274979e-04	8.383658682442310939e-01	1.000000000000000000e+00
8.786433869058438706e-01	1.091214600493418572e-04	8.047496608425493969e-01	8.461538461538462563e-01
5.980358844494446657e-01	9.002589920933488780e-05	7.638285208487158862e-01	6.923076923076922906e-01
3.181347916037013945e-01	6.566129279417304212e-05	7.164398586729052720e-01	5.384615384615385469e-01
1.111591928468671497e-01	3.881293975853961618e-05	6.656977591700677932e-01	3.846153846153846367e-01
4.244486233711963763e-02	2.398371255828153135e-05	6.136653999533223658e-01	2.307692307692307820e-01
1.453000439140572642e-01	4.437483167429881145e-05	5.576473750105486182e-01	7.692307692307692735e-02
4.419194776017754123e-01	7.738831979640178763e-05	4.936672437100539379e-01	-7.692307692307692735e-02
8.937256777372775129e-01	1.100540334191938042e-04	4.236694023280767607e-01	-2.307692307692307820e-01
1.395342789500893854e+00	1.375131726742222205e-04	3.552268964923122052e-01	-3.846153846153846367e-01
1.872784314356273239e+00	1.593117203763086604e-04	2.935491295203769835e-01	-5.384615384615385469e-01
2.290528792297751970e+00	1.761861329726702792e-04	2.410106196019135005e-01	-6.923076923076922906e-01
2.638624848146523760e+00	1.891004968142912467e-04	1.978575672025959797e-01	-8.461538461538462563e-01
2.920935683464906951e+00	1.989595743001540808e-04	1.631422117363093560e-01	-1.000000000000000000e+00
3.146963110760234272e+00	2.065140823779960076e-04	1.354756459459224294e-01	-1.153846153846153966e+00
3.327246804052204077e+00	2.123471097418867662e-04	1.134639120820610803e-01	-1.307692307692307709e+00
3.471347250140198071e+00	2.168966656986655219e-04	9.589316190198579615e-02	-1.461538461538461675e+00
3.587145774462648262e+00	2.204846496389036643e-04	8.178053291995202034e-02	-1.615384615384615419e+00
3.680891619813729143e+00	2.233471222065481186e-04	7.035619981880610052e-02	-1.769230769230769384e+00
3.757420713704210158e+00	2.256569731787626417e-04	6.102836047530908747e-02	-1.923076923076923128e+00
3.820421071422026138e+00	2.275408948805824304e-04	5.334574268877884801e-02	-2.076923076923077094e+00
3.872743109539257489e+00	2.290937234458020541e-04	4.696279016736917833e-02	-2.230769230769230838e+00
3.916547441639798066e+00	2.303857120286266220e-04	4.161560522537285228e-02	-2.384615384615384581e+00
3.953514528854619847e+00	2.314704284174382758e-04	3.710036894343014119e-02	-2.538461538461538769e+00
3.984946506855843396e+00	2.323887467456376408e-04	3.325901156444571044e-02	-2.692307692307692513e+00
4.011857837912995883e+00	2.331721157910271263e-04	2.996800443543035444e-02	-2.846153846153846256e+00
4.035052282602872076e+00	2.338451834190222883e-04	2.712990104966145691e-02	-3.000000000000000000e+00
4.129219978166497107e+00	2.365581177015523831e-04	1.558646752974141361e-02	-4.000000000000000000e+00
4.174201441223686082e+00	2.378430950685885871e-04	1.005524065776942227e-02	-5.000000000000000000e+00
4.198938453036853424e+00	2.385468029008087074e-04	7.005735539589558712e-03	-6.000000000000000000e+00
4.213932322200572678e+00	2.389723333367863977e-04	5.153889686858883178e-03	-7.000000000000000000e+00
4.223685698721454607e+00	2.392487307539736189e-04	3.947655145401387546e-03	-8.000000000000000000e+00
4.230382623085928273e+00	2.394383277270389953e-04	3.119144030321985284e-03	-9.000000000000000000e+00
