# energy 	 size (m) 	 pop 	 delta_scan
2.353495429608066125e+00	1.785913933179117939e-04	9.962978863645157723e-01	9.000000000000000000e+00
2.344848470039870847e+00	1.782630107768711327e-04	9.952530410018211038e-01	8.000000000000000000e+00
2.331736603185477374e+00	1.777639086900308259e-04	9.936802424521805621e-01	7.000000000000000000e+00
2.310495570469740745e+00	1.769523831657993237e-04	9.911563065760021773e-01	6.000000000000000000e+00
2.272837449586963210e+00	1.755044102074793859e-04	9.867374293860323720e-01	5.000000000000000000e+00
2.196848401356428226e+00	1.725456004285479139e-04	9.779721830398135918e-01	4.000000000000000000e+00
2.010900674096856466e+00	1.650817848335208999e-04	9.570014658159861076e-01	3.000000000000000000e+00
1.960403069254124997e+00	1.629958446374835785e-04	9.513704333790087286e-01	2.846153846153846256e+00
1.899903884306002766e+00	1.604610616290482535e-04	9.446414415153641109e-01	2.692307692307692513e+00
1.827089755477763866e+00	1.573561738786489084e-04	9.365536357349231178e-01	2.538461538461538769e+00
1.739162944405992395e+00	1.535231888650945709e-04	9.267815610953988870e-01	2.384615384615384581e+00
1.633028167094161542e+00	1.487649716160662091e-04	9.149418435248043435e-01	2.230769230769230838e+00
1.505748595714984095e+00	1.428499455894942252e-04	9.006164150910621613e-01	2.076923076923077094e+00
1.355578144550652731e+00	1.355395767162191102e-04	8.834250914944349331e-01	1.923076923076923128e+00
1.183815781123263022e+00	1.266618737683408019e-04	8.631731094672906446e-01	1.769230769230769384e+00
9.968727561812362747e-01	1.162314643948656671e-04	8.400704249613485386e-01	1.615384615384615419e+00
8.058060776763238398e-01	1.045006797011332328e-04	8.147697425469475618e-01	1.461538461538461675e+00
6.237334833485601582e-01	9.193976199602566001e-05	7.882601876726993417e-01	1.307692307692307709e+00
4.615691920186237862e-01	7.909012331866086898e-05	7.615400598156555345e-01	1.153846153846153966e+00
3.257679761353615699e-01	6.644434748053634505e-05	7.353660422013235110e-01	1.000000000000000000e+00
2.182379203193138828e-01	5.438372524275628247e-05	7.101148159435147766e-01	8.461538461538462563e-01
1.380440156097382243e-01	4.325264173661602809e-05	6.858282889293987328e-01	6.923076923076922906e-01
8.307517667260189143e-02	3.355362779535545081e-05	6.622922259676710111e-01	5.384615384615385469e-01
5.135608199551744413e-02	2.638151838442120783e-05	6.391212999465487599e-01	3.846153846153846367e-01
4.187175912616480922e-02	2.382124464602065008e-05	6.158202896183203601e-01	2.307692307692307820e-01
5.506386390091311256e-02	2.731726322351586282e-05	5.918004093693042256e-01	7.692307692307692735e-02
9.306144144731098855e-02	3.551311219880159736e-05	5.664500993445016341e-01	-7.692307692307692735e-02
1.609166363379417319e-01	4.669864924715739823e-05	5.387632942484353871e-01	-2.307692307692307820e-01
2.651452043507263046e-01	5.994400200822459454e-05	5.080940256265924493e-01	-3.846153846153846367e-01
4.150560131160281330e-01	7.499929844105721803e-05	4.735460106607370934e-01	-5.384615384615385469e-01
6.200340083702300387e-01	9.166670090452941604e-05	4.346005281518348085e-01	-6.923076923076922906e-01
8.856517719419161327e-01	1.095557922587185400e-04	3.914292247441972239e-01	-8.461538461538462563e-01
1.208046908657322227e+00	1.279516070914599841e-04	3.452414000201664557e-01	-1.000000000000000000e+00
1.570637410690350233e+00	1.458954724446743904e-04	2.982218203010768565e-01	-1.153846153846153966e+00
1.945924560145459559e+00	1.623928282636086316e-04	2.530707529902958552e-01	-1.307692307692307709e+00
2.304659162106215131e+00	1.767287472908678507e-04	2.121316490950756750e-01	-1.461538461538461675e+00
2.625339526685056324e+00	1.886238411146154436e-04	1.767679529432070185e-01	-1.615384615384615419e+00
2.897968903818420650e+00	1.981758394131187182e-04	1.473049933893434971e-01	-1.769230769230769384e+00
3.123145238452790018e+00	2.057310944410491779e-04	1.232313308760489418e-01	-1.923076923076923128e+00
3.306108712072783895e+00	2.116715114456796983e-04	1.037600446602440912e-01	-2.076923076923077094e+00
3.453836637738704418e+00	2.163489251718291170e-04	8.804668916721782035e-02	-2.230769230769230838e+00
3.573113800612673252e+00	2.200529880153475823e-04	7.533539498763873465e-02	-2.384615384615384581e+00
3.669807963916134064e+00	2.230106046949931827e-04	6.499597040621218902e-02	-2.538461538461538769e+00
3.748722341430631211e+00	2.253956255926955999e-04	5.652223064998852797e-02	-2.692307692307692513e+00
3.813596666087257780e+00	2.273375762748265053e-04	4.952414686294442925e-02	-2.846153846153846256e+00
3.867368732315402902e+00	2.289347065020686813e-04	4.369592329593806335e-02	-3.000000000000000000e+00
4.062917556202157776e+00	2.346512385094697158e-04	2.219112255270811601e-02	-4.000000000000000000e+00
4.141975614426071317e+00	2.369232136034202653e-04	1.328212427922968557e-02	-5.000000000000000000e+00
4.181009878426243276e+00	2.380369860464538073e-04	8.807919068153114220e-03	-6.000000000000000000e+00
4.202985332484622916e+00	2.386617292892482514e-04	6.258289025330674403e-03	-7.000000000000000000e+00
4.216536358564180631e+00	2.390461594557446437e-04	4.671865942301138032e-03	-8.000000000000000000e+00
4.225466600340019419e+00	2.392991646141244425e-04	3.619144587344635955e-03	-9.000000000000000000e+00
