# delta_sweep 	 F 	 kin_en_sweep
7.750000000000000000e+00	1.702129878514888509e-26	1.811868643776374243e-31
7.500000000000000000e+00	1.700817750486843599e-26	1.810472190138581657e-31
7.250000000000000000e+00	1.699371277623916928e-26	1.808981012103649354e-31
7.000000000000000000e+00	1.697929769944371954e-26	1.807469282374884688e-31
6.750000000000000000e+00	1.696059979221479329e-26	1.805767666392299751e-31
6.500000000000000000e+00	1.694111623789859095e-26	1.803943825611584809e-31
6.250000000000000000e+00	1.691902589504593421e-26	1.801971577571523354e-31
6.000000000000000000e+00	1.689498186875536013e-26	1.799855313235188162e-31
5.750000000000000000e+00	1.686860686789448474e-26	1.797588700681903385e-31
5.500000000000000000e+00	1.683692215088486961e-26	1.795104954335740735e-31
5.250000000000000000e+00	1.679803317375162661e-26	1.792325409144562602e-31
5.000000000000000000e+00	1.675684368496086913e-26	1.789284510858287471e-31
4.750000000000000000e+00	1.670867775811042944e-26	1.785930251712140195e-31
4.500000000000000000e+00	1.665460213039355541e-26	1.782242020840030817e-31
4.250000000000000000e+00	1.658956718811437773e-26	1.778134115656162479e-31
4.000000000000000000e+00	1.651154255699626677e-26	1.773516297067127624e-31
3.750000000000000000e+00	1.642056950003086089e-26	1.768321059301962397e-31
3.500000000000000000e+00	1.631302483935719517e-26	1.762454729002245152e-31
3.250000000000000000e+00	1.617887467554306194e-26	1.755734177797180611e-31
3.000000000000000000e+00	1.601310847519334211e-26	1.747963091922734037e-31
2.750000000000000000e+00	1.580752792153766699e-26	1.738904618121373166e-31
2.500000000000000000e+00	1.554577351883158020e-26	1.728215341801242375e-31
2.250000000000000000e+00	1.520870381652165226e-26	1.715447149947425048e-31
2.000000000000000000e+00	1.476028379253327568e-26	1.699929460035716553e-31
1.750000000000000000e+00	1.416457770293348505e-26	1.680825897608302963e-31
1.500000000000000000e+00	1.334734414609635514e-26	1.656882367637083878e-31
1.250000000000000000e+00	1.219150816539310408e-26	1.626219910163966382e-31
1.000000000000000000e+00	1.053954176395786733e-26	1.586229875582686375e-31
7.500000000000000000e-01	8.170443132698113607e-27	1.533403773747787801e-31
5.000000000000000000e-01	4.971443654634084437e-27	1.464426160389642800e-31
2.500000000000000000e-01	1.650395750332490473e-27	1.381349621514228834e-31
0.000000000000000000e+00	4.751359188110028594e-28	1.299039442481557246e-31
-2.500000000000000000e-01	1.539667752816016218e-27	1.229671960666926492e-31
-5.000000000000000000e-01	5.844658421110439566e-27	1.187849285531804303e-31
-7.500000000000000000e-01	1.130803718787640837e-26	1.175696414242079091e-31
-1.000000000000000000e+00	1.598598034651380123e-26	1.186557566458990041e-31
-1.250000000000000000e+00	1.942935328130979740e-26	1.213034793899815062e-31
-1.500000000000000000e+00	2.183275261191175035e-26	1.249544951780118744e-31
-1.750000000000000000e+00	2.348376505333745730e-26	1.292283398833111462e-31
-2.000000000000000000e+00	2.463325398121482458e-26	1.338804425852274368e-31
-2.250000000000000000e+00	2.545232886779707106e-26	1.387538927390421554e-31
-2.500000000000000000e+00	2.604498282512981813e-26	1.437437228776555046e-31
-2.750000000000000000e+00	2.648786425243877567e-26	1.487821896619404329e-31
-3.000000000000000000e+00	2.681938205302855921e-26	1.538203566299937433e-31
-3.250000000000000000e+00	2.708122205071795973e-26	1.588289442783674247e-31
-3.500000000000000000e+00	2.728306323029453050e-26	1.637836550581678251e-31
-3.750000000000000000e+00	2.744757247426641491e-26	1.686707276198159168e-31
-4.000000000000000000e+00	2.757873239418198595e-26	1.734785057914035742e-31
-4.250000000000000000e+00	2.768775382175676680e-26	1.782005011592431396e-31
-4.500000000000000000e+00	2.777893365037722785e-26	1.828322653709299443e-31
-4.750000000000000000e+00	2.785501863682469085e-26	1.873706631760557246e-31
-5.000000000000000000e+00	2.792064443617979317e-26	1.918146214655832520e-31
-5.250000000000000000e+00	2.797408293305964350e-26	1.961623904540965687e-31
-5.500000000000000000e+00	2.802193171717699739e-26	2.004150208064274791e-31
-5.750000000000000000e+00	2.806300796851649309e-26	2.045730508502205260e-31
-6.000000000000000000e+00	2.809962442296568753e-26	2.086379492824161741e-31
-6.250000000000000000e+00	2.813253994259033206e-26	2.126114456154381798e-31
-6.500000000000000000e+00	2.815719351318852935e-26	2.164933815156179427e-31
-6.750000000000000000e+00	2.818208559934157933e-26	2.202869835845632093e-31
-7.000000000000000000e+00	2.820365329356873776e-26	2.239939613444245718e-31
-7.250000000000000000e+00	2.822352411970041545e-26	2.276165979328923403e-31
-7.500000000000000000e+00	2.824078756931792466e-26	2.311567396216056488e-31
-7.750000000000000000e+00	2.825690589572460868e-26	2.346167248820847137e-31
-8.000000000000000000e+00	2.827088979835221575e-26	2.379984274025336599e-31
