# delta_sweep 	 F 	 kin_en_sweep
7.750000000000000000e+00	1.702793178045143787e-26	1.813281045733753202e-31
7.500000000000000000e+00	1.701351193080241985e-26	1.811745820858058540e-31
7.250000000000000000e+00	1.700070916333689372e-26	1.810325951333419423e-31
7.000000000000000000e+00	1.698451428832497652e-26	1.808754914641436916e-31
6.750000000000000000e+00	1.696980512447995930e-26	1.807187076113346757e-31
6.500000000000000000e+00	1.694962861572181077e-26	1.805427520448673356e-31
6.250000000000000000e+00	1.692839556825063732e-26	1.803526879750447253e-31
6.000000000000000000e+00	1.690615313783833224e-26	1.801511791109110233e-31
5.750000000000000000e+00	1.687782936497658221e-26	1.799277552157676993e-31
5.500000000000000000e+00	1.684834267111599216e-26	1.796865954278265247e-31
5.250000000000000000e+00	1.681109474003011709e-26	1.794176590748976664e-31
5.000000000000000000e+00	1.677461210628615742e-26	1.791293375345916520e-31
4.750000000000000000e+00	1.672789336238440370e-26	1.788095408807611600e-31
4.500000000000000000e+00	1.667853867912664312e-26	1.784611634094453773e-31
4.250000000000000000e+00	1.661747191072729895e-26	1.780735767681981774e-31
4.000000000000000000e+00	1.654624993369175003e-26	1.776409364033234153e-31
3.750000000000000000e+00	1.646050429372524162e-26	1.771534369941339906e-31
3.500000000000000000e+00	1.636003180044563731e-26	1.766033263035882128e-31
3.250000000000000000e+00	1.623497659221228046e-26	1.759737266835148542e-31
3.000000000000000000e+00	1.607990610047051315e-26	1.752456714637763050e-31
2.750000000000000000e+00	1.589902917418236309e-26	1.744083018789593432e-31
2.500000000000000000e+00	1.566213984001201403e-26	1.734244506453338657e-31
2.250000000000000000e+00	1.535926484487570094e-26	1.722551216002001300e-31
2.000000000000000000e+00	1.496178561903459933e-26	1.708441634235116438e-31
1.750000000000000000e+00	1.443278052149209909e-26	1.691157029629474116e-31
1.500000000000000000e+00	1.371148688048564680e-26	1.669605676699243745e-31
1.250000000000000000e+00	1.270499547191721048e-26	1.642209789316331767e-31
1.000000000000000000e+00	1.127531481126160783e-26	1.606720861306246445e-31
7.500000000000000000e-01	9.201948768103080366e-27	1.559873083842070198e-31
5.000000000000000000e-01	6.259510068181954531e-27	1.497728993297135845e-31
2.500000000000000000e-01	2.549466016712214189e-27	1.418107219436242139e-31
0.000000000000000000e+00	4.763530011695758972e-28	1.333577874826480423e-31
-2.500000000000000000e-01	2.625349650155722510e-27	1.268109406726153299e-31
-5.000000000000000000e-01	8.042957031545577900e-27	1.235854852237997475e-31
-7.500000000000000000e-01	1.336369702849482551e-26	1.232371101698422036e-31
-1.000000000000000000e+00	1.754594522489811569e-26	1.249540183721842733e-31
-1.250000000000000000e+00	2.053149392305542678e-26	1.280290140133073403e-31
-1.500000000000000000e+00	2.258771761576822274e-26	1.319579322660232581e-31
-1.750000000000000000e+00	2.401155822424846951e-26	1.364138358024929887e-31
-2.000000000000000000e+00	2.500384651109547933e-26	1.411812856710833151e-31
-2.250000000000000000e+00	2.572637010169828284e-26	1.461288993871430996e-31
-2.500000000000000000e+00	2.624637658135708050e-26	1.511607909459210145e-31
-2.750000000000000000e+00	2.663896296089882502e-26	1.562183957430730329e-31
-3.000000000000000000e+00	2.693550877194690397e-26	1.612590795161698119e-31
-3.250000000000000000e+00	2.717040505401807776e-26	1.662569486374960595e-31
-3.500000000000000000e+00	2.736114033876607794e-26	1.711946840097201283e-31
-3.750000000000000000e+00	2.750773343317920098e-26	1.760554599416352584e-31
-4.000000000000000000e+00	2.763129782459812211e-26	1.808323005816175682e-31
-4.250000000000000000e+00	2.773209270951618313e-26	1.855185571658055475e-31
-4.500000000000000000e+00	2.781801206465716308e-26	1.901112340679020272e-31
-4.750000000000000000e+00	2.788548717249167663e-26	1.946058909965520885e-31
-5.000000000000000000e+00	2.794514932759600750e-26	1.990027970445110967e-31
-5.250000000000000000e+00	2.799766952298374494e-26	2.033025016448421870e-31
-5.500000000000000000e+00	2.804069238991303055e-26	2.075045429197908050e-31
-5.750000000000000000e+00	2.807958561983372813e-26	2.116107187745098993e-31
-6.000000000000000000e+00	2.811264368251301970e-26	2.156220559013100801e-31
-6.250000000000000000e+00	2.814250381671947536e-26	2.195406253115927276e-31
-6.500000000000000000e+00	2.816840096524749373e-26	2.233681085516235252e-31
-6.750000000000000000e+00	2.819185756416070756e-26	2.271067362916678869e-31
-7.000000000000000000e+00	2.821358263512832071e-26	2.307589367904105785e-31
-7.250000000000000000e+00	2.823231446304918660e-26	2.343265430530728082e-31
-7.500000000000000000e+00	2.824862522145980898e-26	2.378115387641034328e-31
-7.750000000000000000e+00	2.826392344617932153e-26	2.412163767451787569e-31
-8.000000000000000000e+00	2.827777390597878830e-26	2.445432447053955580e-31
