# delta_sweep 	 F 	 kin_en_sweep
7.750000000000000000e+00	1.701132186042770601e-26	1.809745235983682514e-31
7.500000000000000000e+00	1.699699687007226081e-26	1.808221596281608077e-31
7.250000000000000000e+00	1.698170276333831611e-26	1.806629923960794801e-31
7.000000000000000000e+00	1.696448507179953385e-26	1.804919606690429260e-31
6.750000000000000000e+00	1.694454844740970357e-26	1.803046896047595765e-31
6.500000000000000000e+00	1.692259921046441424e-26	1.801022401981033341e-31
6.250000000000000000e+00	1.689854470919288323e-26	1.798848009766158356e-31
6.000000000000000000e+00	1.687203612534178972e-26	1.796515563257748221e-31
5.750000000000000000e+00	1.684051677988048335e-26	1.793960513760001783e-31
5.500000000000000000e+00	1.680570149401092143e-26	1.791180753568456812e-31
5.250000000000000000e+00	1.676549717685764947e-26	1.788134921568608093e-31
5.000000000000000000e+00	1.671899250336691227e-26	1.784779756720357536e-31
4.750000000000000000e+00	1.666438001792228460e-26	1.781056398384949411e-31
4.500000000000000000e+00	1.660199919883171049e-26	1.776928501075755123e-31
4.250000000000000000e+00	1.652771741677045830e-26	1.772312004734382207e-31
4.000000000000000000e+00	1.643940320616251042e-26	1.767116808964461345e-31
3.750000000000000000e+00	1.633261953119851749e-26	1.761220449213709183e-31
3.500000000000000000e+00	1.620427359155371474e-26	1.754493416483449268e-31
3.250000000000000000e+00	1.604679551390940272e-26	1.746752435166685347e-31
3.000000000000000000e+00	1.585009905261483552e-26	1.737749075626664549e-31
2.750000000000000000e+00	1.560152902858438066e-26	1.727161999449219758e-31
2.500000000000000000e+00	1.528201916151942354e-26	1.714556412051370449e-31
2.250000000000000000e+00	1.486285231274087304e-26	1.699327713075114442e-31
2.000000000000000000e+00	1.430466577415110096e-26	1.680655577262964205e-31
1.750000000000000000e+00	1.354133743632131037e-26	1.657345518781848242e-31
1.500000000000000000e+00	1.247345530923301696e-26	1.627674764803593682e-31
1.250000000000000000e+00	1.096523949999724768e-26	1.589283442260484332e-31
1.000000000000000000e+00	8.815906125096302542e-27	1.538946613894180232e-31
7.500000000000000000e-01	5.884965217179473971e-27	1.473342895705843056e-31
5.000000000000000000e-01	2.647941110474373896e-27	1.393185898296383941e-31
2.500000000000000000e-01	8.025800710044186588e-28	1.309434113138621596e-31
0.000000000000000000e+00	4.741939580564192818e-28	1.231472724728746206e-31
-2.500000000000000000e-01	6.964653322879494647e-28	1.161563614816637150e-31
-5.000000000000000000e-01	2.438217016716821986e-27	1.106137849251988924e-31
-7.500000000000000000e-01	7.036345580148413129e-27	1.076571624222297787e-31
-1.000000000000000000e+00	1.237331517276565157e-26	1.073168236843477650e-31
-1.250000000000000000e+00	1.679370676843617280e-26	1.089588328885231815e-31
-1.500000000000000000e+00	1.999562124349013481e-26	1.119314272165026142e-31
-1.750000000000000000e+00	2.221018598866444756e-26	1.157527961454619144e-31
-2.000000000000000000e+00	2.374539975029971630e-26	1.201068490531265530e-31
-2.250000000000000000e+00	2.481321228175737445e-26	1.247828222026760877e-31
-2.500000000000000000e+00	2.557924903872643631e-26	1.296473975697039399e-31
-2.750000000000000000e+00	2.613745489946752144e-26	1.346104492790835632e-31
-3.000000000000000000e+00	2.655330017248234255e-26	1.396114321895264615e-31
-3.250000000000000000e+00	2.687021638840757134e-26	1.446092843334909011e-31
-3.500000000000000000e+00	2.712023277569117513e-26	1.495771963769316129e-31
-3.750000000000000000e+00	2.731491768625855767e-26	1.544937478958840468e-31
-4.000000000000000000e+00	2.747125904510934246e-26	1.593450663516281594e-31
-4.250000000000000000e+00	2.759972939950517114e-26	1.641219585214271758e-31
-4.500000000000000000e+00	2.770508747737887783e-26	1.688174456808917762e-31
-4.750000000000000000e+00	2.779360828690435783e-26	1.734273261192115159e-31
-5.000000000000000000e+00	2.786756464800344280e-26	1.779484682940749471e-31
-5.250000000000000000e+00	2.793015738002426605e-26	1.823791500188495396e-31
-5.500000000000000000e+00	2.798324408371189082e-26	1.867184716739581133e-31
-5.750000000000000000e+00	2.802983504828490014e-26	1.909667824128308482e-31
-6.000000000000000000e+00	2.806881673063823776e-26	1.951240046165365201e-31
-6.250000000000000000e+00	2.810341310631196705e-26	1.991913432849431281e-31
-6.500000000000000000e+00	2.813374564005163248e-26	2.031700289521488839e-31
-6.750000000000000000e+00	2.816124700283555926e-26	2.070618178953738772e-31
-7.000000000000000000e+00	2.818537177101523679e-26	2.108682109463072286e-31
-7.250000000000000000e+00	2.820732622342206109e-26	2.145911248091451810e-31
-7.500000000000000000e+00	2.822667922491616887e-26	2.182322558031679288e-31
-7.750000000000000000e+00	2.824438374384959063e-26	2.217936030702953236e-31
-8.000000000000000000e+00	2.825853502797450936e-26	2.252763943369918782e-31
