# energy 	 size (m) 	 pop 	 delta_scan
2.096072184438200647e+00	1.685415421109515317e-04	9.966674436394533654e-01	9.000000000000000000e+00
2.089741013003322934e+00	1.682868103345273652e-04	9.957902768601185617e-01	8.000000000000000000e+00
2.080427735922853572e+00	1.679113925624546827e-04	9.945032939882437750e-01	7.000000000000000000e+00
2.065938704358471600e+00	1.673256658522492477e-04	9.925074702919017833e-01	6.000000000000000000e+00
2.041650831342388450e+00	1.663391894285105236e-04	9.891756721195046342e-01	5.000000000000000000e+00
1.996490491105201937e+00	1.644892305012437194e-04	9.830142772297200127e-01	4.000000000000000000e+00
1.898784497732612042e+00	1.604137843893741833e-04	9.697793337272171410e-01	3.000000000000000000e+00
1.874200734022712034e+00	1.593719541154643455e-04	9.664628100287760981e-01	2.846153846153846256e+00
1.845467180105972105e+00	1.581455620037877164e-04	9.625911150646836445e-01	2.692307692307692513e+00
1.811654705890200834e+00	1.566901005016317757e-04	9.580400724774371657e-01	2.538461538461538769e+00
1.771581685338230905e+00	1.549474512380624920e-04	9.526513453955566257e-01	2.384615384615384581e+00
1.723736614145521706e+00	1.528407989454443690e-04	9.462215658740517066e-01	2.230769230769230838e+00
1.666194628713104642e+00	1.502680708495355807e-04	9.384894841752396966e-01	2.076923076923077094e+00
1.596494830946621590e+00	1.470915092986755984e-04	9.291172827766837061e-01	1.923076923076923128e+00
1.511537563450756849e+00	1.431242810365409429e-04	9.176705294272835545e-01	1.769230769230769384e+00
1.407544285597824629e+00	1.381131020967331510e-04	9.035993800248872665e-01	1.615384615384615419e+00
1.280165138893003540e+00	1.317154876527610219e-04	8.862255759624805274e-01	1.461538461538461675e+00
1.125160491554815678e+00	1.234841119904615131e-04	8.647724086060761817e-01	1.307692307692307709e+00
9.402027225731000026e-01	1.128793755210543304e-04	8.384800913339750528e-01	1.153846153846153966e+00
7.287618318774309323e-01	9.937946520271623166e-05	8.069065297035713513e-01	1.000000000000000000e+00
5.078363042690767770e-01	8.295942211824537671e-05	7.707098675164074653e-01	8.461538461538462563e-01
3.068731046282853203e-01	6.448864612343494385e-05	7.318045361239626789e-01	6.923076923076922906e-01
1.541164447607954457e-01	4.570127714907685622e-05	6.924407994732080240e-01	5.384615384615385469e-01
6.275375561823581805e-02	2.916242983912621301e-05	6.536192958539055464e-01	3.846153846153846367e-01
3.512183397431956067e-02	2.181686974274359074e-05	6.146549751728095368e-01	2.307692307692307820e-01
7.479139775595733397e-02	3.183681917433114260e-05	5.736832241983779168e-01	7.692307692307692735e-02
1.940472366308370056e-01	5.128112889669983807e-05	5.282173196180834918e-01	-7.692307692307692735e-02
4.120017170343284185e-01	7.472283811820058092e-05	4.760332224483764252e-01	-2.307692307692307820e-01
7.356650237907538248e-01	9.984904149165796806e-05	4.171543998922630503e-01	-3.846153846153846367e-01
1.134194860383367587e+00	1.239788727660307900e-04	3.554678356116128257e-01	-5.384615384615385469e-01
1.548231428394084563e+00	1.448510959646758076e-04	2.968295157493619496e-01	-6.923076923076922906e-01
1.930053436785414522e+00	1.617292276574545972e-04	2.452503793311090752e-01	-8.461538461538462563e-01
2.258667017862274307e+00	1.749564471823673720e-04	2.019895739531267220e-01	-1.000000000000000000e+00
2.530048731902475811e+00	1.851690033545978515e-04	1.667574863354765458e-01	-1.153846153846153966e+00
2.749407294427903103e+00	1.930293668541612233e-04	1.384842580412821156e-01	-1.307692307692307709e+00
2.925136250915448155e+00	1.991025837583868094e-04	1.159090753786321537e-01	-1.461538461538461675e+00
3.065750438827383739e+00	2.038319435129630648e-04	9.786226635505704263e-02	-1.615384615384615419e+00
3.178661374475981738e+00	2.075515486388985185e-04	8.336458365278275051e-02	-1.769230769230769384e+00
3.269901802776194799e+00	2.105092583854778628e-04	7.163480070483729811e-02	-1.923076923076923128e+00
3.344203728445814150e+00	2.128875231895227755e-04	6.206645029015975951e-02	-2.076923076923077094e+00
3.405212665458207333e+00	2.148206201184835065e-04	5.419465201816480587e-02	-2.230769230769230838e+00
3.455738632602090021e+00	2.164084876166685520e-04	4.766234106047867458e-02	-2.384615384615384581e+00
3.497928048863888861e+00	2.177254926303601092e-04	4.219664045871386604e-02	-2.538461538461538769e+00
3.533441001675856619e+00	2.188279379820102567e-04	3.758669085337947025e-02	-2.692307692307692513e+00
3.563562127175137206e+00	2.197586675759709220e-04	3.366911086581407531e-02	-2.846153846153846256e+00
3.589293834483104462e+00	2.205506552335195086e-04	3.031624765795744650e-02	-3.000000000000000000e+00
3.691223097744472881e+00	2.236603464469299107e-04	1.696384085546138315e-02	-4.000000000000000000e+00
3.738167816586726921e+00	2.250781013333400503e-04	1.076305135524160614e-02	-5.000000000000000000e+00
3.763373295360065818e+00	2.258356476052856632e-04	7.414467501999265180e-03	-6.000000000000000000e+00
3.778396631569489017e+00	2.262859650903825616e-04	5.410296422319413150e-03	-7.000000000000000000e+00
3.788047356591654591e+00	2.265747689328280576e-04	4.118717995396954136e-03	-8.000000000000000000e+00
3.794605580052127003e+00	2.267708178779650867e-04	3.238809828474441873e-03	-9.000000000000000000e+00
