# energy 	 size (m) 	 pop 	 delta_scan
4.329547892254179686e+00	2.422284331263078625e-04	3.949265667318763162e-03	-8.000000000000000000e+00
4.319576670787981243e+00	2.419493386722635026e-04	5.156358713402077638e-03	-7.000000000000000000e+00
4.278908297162588248e+00	2.408076810012347603e-04	1.006228952633411201e-02	-5.000000000000000000e+00
4.232845235445473087e+00	2.395080091307177049e-04	1.560030912782010837e-02	-4.000000000000000000e+00
4.136386136476246200e+00	2.367632990756928099e-04	2.716194383118814004e-02	-3.000000000000000000e+00
4.043947614688664594e+00	2.341027990903789117e-04	3.821370738703645104e-02	-2.500000000000000000e+00
3.885667382626156297e+00	2.294756754099166150e-04	5.710066523136661520e-02	-2.000000000000000000e+00
3.839812226790432881e+00	2.281176240052458157e-04	6.256701143116534525e-02	-1.897435897435897356e+00
3.787563683112713520e+00	2.265603034714960059e-04	6.879417110153365766e-02	-1.794871794871794712e+00
3.727795361663948981e+00	2.247656174758820102e-04	7.591599269316606780e-02	-1.692307692307692291e+00
3.659166732009112799e+00	2.226870413925665976e-04	8.409260950651473165e-02	-1.589743589743589647e+00
3.580083777917647758e+00	2.202675091834792992e-04	9.351531414766420247e-02	-1.487179487179487225e+00
3.488652931491241560e+00	2.174366402111333439e-04	1.044120478058364054e-01	-1.384615384615384581e+00
3.382651016943180267e+00	2.141077773947610609e-04	1.170522234900629038e-01	-1.282051282051281937e+00
3.259496795335685704e+00	2.101740655014555344e-04	1.317509885986695717e-01	-1.179487179487179516e+00
3.116273771901556522e+00	2.055046475957410463e-04	1.488695633582719224e-01	-1.076923076923076872e+00
2.949813811899758775e+00	1.999406723907105876e-04	1.688093506613500550e-01	-9.743589743589743390e-01
2.756868455146163743e+00	1.932911046040026277e-04	1.919969995401141216e-01	-8.717948717948718063e-01
2.534455233884116421e+00	1.853301845606703110e-04	2.188526028236761622e-01	-7.692307692307691624e-01
2.280483724062876583e+00	1.757993780980688606e-04	2.497316508265786383e-01	-6.666666666666666297e-01
1.994663814327392259e+00	1.644139640728923179e-04	2.848398949853964135e-01	-5.641025641025640969e-01
1.679779486511482123e+00	1.508794118892291345e-04	3.241190536725565563e-01	-4.615384615384615086e-01
1.343358439259995762e+00	1.349272906832551806e-04	3.671105058008841127e-01	-3.589743589743589758e-01
9.997102619429500958e-01	1.163967678850641707e-04	4.128177331476506895e-01	-2.564102564102563875e-01
6.692279107991765397e-01	9.523374622191630497e-05	4.598745477974985896e-01	-1.538461538461538547e-01
3.877782725667771047e-01	7.249291805139660501e-05	5.056846120003574141e-01	-5.128205128205128027e-02
1.853437236211683548e-01	5.011789106792758909e-05	5.481611206249894508e-01	5.128205128205128027e-02
7.285459303940022835e-02	3.142189074214469217e-05	5.867373854404871469e-01	1.538461538461538547e-01
4.452559439309577982e-02	2.456454412393439349e-05	6.224441991768030480e-01	2.564102564102563875e-01
9.158148868415150190e-02	3.522959863059578191e-05	6.568048290217264329e-01	3.589743589743589758e-01
2.055225753497949004e-01	5.277565263051540062e-05	6.907558779987609254e-01	4.615384615384615086e-01
3.710312716912484987e-01	7.091026417414226179e-05	7.240907032095156293e-01	5.641025641025640969e-01
5.640847663644354970e-01	8.743313114519507382e-05	7.557494802092403763e-01	6.666666666666666297e-01
7.614632251478530289e-01	1.015847024519197876e-04	7.847049120449909321e-01	7.692307692307691624e-01
9.475222072761755321e-01	1.133179070428751075e-04	8.103926656643520854e-01	8.717948717948718063e-01
1.116186403867631238e+00	1.229906820613827011e-04	8.328469183920290675e-01	9.743589743589743390e-01
1.265839359865483793e+00	1.309764284461872885e-04	8.523148649189951076e-01	1.076923076923076872e+00
1.396966219900990236e+00	1.375931451980241587e-04	8.691160354293447909e-01	1.179487179487179516e+00
1.511146674558609071e+00	1.431057736205123296e-04	8.835945324427144643e-01	1.282051282051281937e+00
1.610297036205089238e+00	1.477259674021321151e-04	8.960762968926860861e-01	1.384615384615384581e+00
1.696378105477235998e+00	1.516230313733828768e-04	9.068563068465114174e-01	1.487179487179487225e+00
1.771208359443779745e+00	1.549311243184243677e-04	9.161913754501910256e-01	1.589743589743589647e+00
1.836394155435455922e+00	1.577563308842954933e-04	9.243006055084730388e-01	1.692307692307692291e+00
1.893341827337887917e+00	1.601837145993144221e-04	9.313700363739700894e-01	1.794871794871794712e+00
1.943249094352482054e+00	1.622811523256233201e-04	9.375557865517974987e-01	1.897435897435897356e+00
1.987134951059375432e+00	1.641033802735612811e-04	9.429888266388113394e-01	2.000000000000000000e+00
2.139202588805883654e+00	1.702667332240060327e-04	9.617819539551595298e-01	2.500000000000000000e+00
2.228383046025595782e+00	1.737795901766367185e-04	9.727928251946478255e-01	3.000000000000000000e+00
2.321700261486436379e+00	1.773809273392891114e-04	9.843224265027714637e-01	4.000000000000000000e+00
2.366348593880075235e+00	1.790784006339421952e-04	9.898492030516008455e-01	5.000000000000000000e+00
2.405812541407844396e+00	1.805654847536579941e-04	9.947477464283724924e-01	7.000000000000000000e+00
2.415494497496430970e+00	1.809284539590267683e-04	9.959534606077354857e-01	8.000000000000000000e+00
