# delta_sweep 	 F 	 kin_en_sweep
7.750000000000000000e+00	1.698724548171037197e-26	1.804626142016804558e-31
7.500000000000000000e+00	1.697088075932302726e-26	1.802888067802808131e-31
7.250000000000000000e+00	1.695236689118409297e-26	1.800998772325349596e-31
7.000000000000000000e+00	1.693134597647943280e-26	1.798939514062914447e-31
6.750000000000000000e+00	1.690849347754276216e-26	1.796735432622454491e-31
6.500000000000000000e+00	1.688230927003721519e-26	1.794342102938680624e-31
6.250000000000000000e+00	1.685343031276771543e-26	1.791760030033958790e-31
6.000000000000000000e+00	1.681911874908547647e-26	1.788917289997213988e-31
5.750000000000000000e+00	1.678142753103572240e-26	1.785822569381899488e-31
5.500000000000000000e+00	1.673805324968060332e-26	1.782432722237555216e-31
5.250000000000000000e+00	1.668648825771672256e-26	1.778672663171281351e-31
5.000000000000000000e+00	1.662799536059896077e-26	1.774515183783447071e-31
4.750000000000000000e+00	1.655865572837588699e-26	1.769878634039664996e-31
4.500000000000000000e+00	1.647689255157589750e-26	1.764682008874883014e-31
4.250000000000000000e+00	1.637904386576708495e-26	1.758815902305888505e-31
4.000000000000000000e+00	1.626189246407122792e-26	1.752157831781839065e-31
3.750000000000000000e+00	1.611898391311041920e-26	1.744537003855154501e-31
3.500000000000000000e+00	1.594108511013766435e-26	1.735716867629843198e-31
3.250000000000000000e+00	1.571678209615443433e-26	1.725390647586875279e-31
3.000000000000000000e+00	1.543675057025332284e-26	1.713223589239050161e-31
2.750000000000000000e+00	1.506610694560046240e-26	1.698612259797021196e-31
2.500000000000000000e+00	1.458852121644988848e-26	1.680929109808411533e-31
2.250000000000000000e+00	1.393971673261032412e-26	1.659112675585920575e-31
2.000000000000000000e+00	1.304436882698090670e-26	1.631693722299005831e-31
1.750000000000000000e+00	1.180406326781504151e-26	1.596739355565648735e-31
1.500000000000000000e+00	1.003930387197523143e-26	1.551409515027758360e-31
1.250000000000000000e+00	7.608114904956505040e-27	1.492569787760877877e-31
1.000000000000000000e+00	4.575723374984133805e-27	1.418477627694879040e-31
7.500000000000000000e-01	1.812666701370654578e-27	1.333730878473137475e-31
5.000000000000000000e-01	5.752406583525838998e-28	1.249685341633566185e-31
2.500000000000000000e-01	4.238018762197479692e-28	1.172701220400402729e-31
0.000000000000000000e+00	4.738315341580364360e-28	1.103010839239245665e-31
-2.500000000000000000e-01	3.902386422027443114e-28	1.039080209417216032e-31
-5.000000000000000000e-01	2.257911770731320822e-28	9.798961522548518799e-32
-7.500000000000000000e-01	9.190792700779165806e-28	9.287001155007312945e-32
-1.000000000000000000e+00	4.357215127666439733e-27	8.958492411890345572e-32
-1.250000000000000000e+00	9.706760529062220275e-27	8.867210256046453850e-32
-1.500000000000000000e+00	1.468388320053652728e-26	8.976356956666635118e-32
-1.750000000000000000e+00	1.848248188920775774e-26	9.227913063764826860e-32
-2.000000000000000000e+00	2.115682175382239192e-26	9.573295438181389736e-32
-2.250000000000000000e+00	2.300736864338142167e-26	9.978902324634954412e-32
-2.500000000000000000e+00	2.428578047950253159e-26	1.042210759361595856e-31
-2.750000000000000000e+00	2.519112293961981168e-26	1.088838691304231895e-31
-3.000000000000000000e+00	2.584350893292829470e-26	1.136797947487045231e-31
-3.250000000000000000e+00	2.633138972038453956e-26	1.185457637167526134e-31
-3.500000000000000000e+00	2.670056739113153492e-26	1.234365718784954698e-31
-3.750000000000000000e+00	2.698332561040300313e-26	1.283196640575731416e-31
-4.000000000000000000e+00	2.720428845730067208e-26	1.331721853614567571e-31
-4.250000000000000000e+00	2.738150941510518905e-26	1.379784472562998909e-31
-4.500000000000000000e+00	2.752510384724734233e-26	1.427268746144425295e-31
-4.750000000000000000e+00	2.764381085465167146e-26	1.474094487006140789e-31
-5.000000000000000000e+00	2.774107982534947992e-26	1.520196724461299900e-31
-5.250000000000000000e+00	2.782269814612042851e-26	1.565534179317764918e-31
-5.500000000000000000e+00	2.789184096405026437e-26	1.610079035674238488e-31
-5.750000000000000000e+00	2.795058856937539522e-26	1.653812525934231389e-31
-6.000000000000000000e+00	2.800141151871169947e-26	1.696726072758618026e-31
-6.250000000000000000e+00	2.804493003526034902e-26	1.738814174361552683e-31
-6.500000000000000000e+00	2.808287567202498864e-26	1.780078283063458588e-31
-6.750000000000000000e+00	2.811584570071433869e-26	1.820522429641877914e-31
-7.000000000000000000e+00	2.814495898241031189e-26	1.860154949516832172e-31
-7.250000000000000000e+00	2.817075561916200219e-26	1.898986217893383693e-31
-7.500000000000000000e+00	2.819374699222737469e-26	1.937028422392423473e-31
-7.750000000000000000e+00	2.821448243847214987e-26	1.974295584065025081e-31
-8.000000000000000000e+00	2.823276002791797452e-26	2.010800815901368205e-31
