# energy 	 size (m) 	 pop 	 delta_scan
4.100683743657787872e+00	2.357392970476080557e-04	4.361716442576590684e-03	-8.000000000000000000e+00
4.089146303831274309e+00	2.354074324236672992e-04	5.779219301452752020e-03	-7.000000000000000000e+00
4.039417084850280837e+00	2.339716268991631418e-04	1.182417120604613292e-02	-5.000000000000000000e+00
3.978718811427387259e+00	2.322070865631781016e-04	1.910250772346926834e-02	-4.000000000000000000e+00
3.839474206992103511e+00	2.281075831535390379e-04	3.554000691393190137e-02	-3.000000000000000000e+00
3.693596575254011860e+00	2.237322423307727497e-04	5.251926722102017581e-02	-2.500000000000000000e+00
3.423176128020231523e+00	2.153864946611207677e-04	8.365287965499346168e-02	-2.000000000000000000e+00
3.341334291285447122e+00	2.127961713294134795e-04	9.303115979597142982e-02	-1.897435897435897356e+00
3.246790502808898360e+00	2.097640112808332887e-04	1.038560666782143427e-01	-1.794871794871794712e+00
3.137409904637258329e+00	2.062003877046559479e-04	1.163791938619250788e-01	-1.692307692307692291e+00
3.010893937394540920e+00	2.020000953718399325e-04	1.308800232011023690e-01	-1.589743589743589647e+00
2.864885043779401119e+00	1.970413825009196499e-04	1.476602554706808734e-01	-1.487179487179487225e+00
2.697156239157059154e+00	1.911863571439371544e-04	1.670311502309144158e-01	-1.384615384615384581e+00
2.506078163457866825e+00	1.842897377617301222e-04	1.892749651046030657e-01	-1.282051282051281937e+00
2.291268739708214763e+00	1.762145888353994704e-04	2.145886149714148206e-01	-1.179487179487179516e+00
2.054393436568433540e+00	1.668574704203857695e-04	2.430114151695145497e-01	-1.076923076923076872e+00
1.799588638611634650e+00	1.561674314089612321e-04	2.743820470044798232e-01	-9.743589743589743390e-01
1.535070029567187522e+00	1.442340977707931180e-04	3.081551212939281914e-01	-8.717948717948718063e-01
1.272474922652766960e+00	1.313192706556332620e-04	3.434038312927627512e-01	-7.692307692307691624e-01
1.024535610827508769e+00	1.178331194203159160e-04	3.789699348745172447e-01	-6.666666666666666297e-01
8.022596287150614014e-01	1.042704661250928725e-04	4.136944765010457381e-01	-5.641025641025640969e-01
6.127489763777069776e-01	9.112659504184809195e-05	4.466421138546670666e-01	-4.615384615384615086e-01
4.583361508950256624e-01	7.881264492176246828e-05	4.772710053660433327e-01	-3.589743589743589758e-01
3.375430477572425314e-01	6.763452271051119684e-05	5.054428148449846558e-01	-2.564102564102563875e-01
2.468203921756553232e-01	5.783548274215640032e-05	5.313212817752647199e-01	-1.538461538461538547e-01
1.816224464722784315e-01	4.961221379853178107e-05	5.553978717849084035e-01	-5.128205128205128027e-02
1.396047297788434172e-01	4.349645991313335258e-05	5.776249989140970209e-01	5.128205128205128027e-02
1.166010246132775929e-01	3.975163803898687807e-05	5.988703216570346877e-01	1.538461538461538547e-01
1.111747319703064729e-01	3.881565252556425577e-05	6.193656121476680543e-01	2.564102564102563875e-01
1.223257101169816785e-01	4.071577621335391311e-05	6.394540845874827628e-01	3.589743589743589758e-01
1.497961564808418800e-01	4.505616058598336409e-05	6.594329470122428649e-01	4.615384615384615086e-01
1.938762135432732236e-01	5.125852566252483674e-05	6.795458665178384372e-01	5.641025641025640969e-01
2.551317168872722085e-01	5.880118409876629640e-05	6.999681056784806676e-01	6.666666666666666297e-01
3.340378784615545271e-01	6.728243558157803305e-05	7.207872232494056952e-01	7.692307692307691624e-01
4.304472256672104979e-01	7.637721220213156235e-05	7.419693144032184495e-01	8.717948717948718063e-01
5.430145982872511823e-01	8.578465292610976210e-05	7.633363188647254161e-01	9.743589743589743390e-01
6.687856699747862788e-01	9.520227472326837285e-05	7.845707004298555498e-01	1.076923076923076872e+00
8.031148278953252895e-01	1.043260268578946148e-04	8.052423446150831499e-01	1.179487179487179516e+00
9.403902391694807239e-01	1.128906314451797794e-04	8.249041624251433058e-01	1.282051282051281937e+00
1.074998520476153629e+00	1.207001414793381798e-04	8.431706291750049598e-01	1.384615384615384581e+00
1.202394369561923693e+00	1.276519086783169457e-04	8.597903322948561300e-01	1.487179487179487225e+00
1.319432673269741230e+00	1.337203372002448455e-04	8.746421511998411225e-01	1.589743589743589647e+00
1.425115729310730384e+00	1.389725135883637967e-04	8.877938942759986407e-01	1.692307692307692291e+00
1.519296120149721041e+00	1.434911315146967961e-04	8.993588793715484586e-01	1.794871794871794712e+00
1.602539047051211973e+00	1.473696852653275601e-04	9.094900187708838679e-01	1.897435897435897356e+00
1.675802169023915766e+00	1.507006827851766818e-04	9.183550441048493607e-01	2.000000000000000000e+00
1.924323228967364852e+00	1.614889672196175182e-04	9.482617371041797139e-01	2.500000000000000000e+00
2.061541990184424744e+00	1.671475204501191492e-04	9.648132085259268909e-01	3.000000000000000000e+00
2.194042551268035712e+00	1.724353762151629435e-04	9.809652010174324532e-01	4.000000000000000000e+00
2.252198131086259991e+00	1.747057274084951072e-04	9.881558554001381722e-01	5.000000000000000000e+00
2.300009958427352341e+00	1.765503992832779178e-04	9.941477890947708618e-01	7.000000000000000000e+00
2.311124592253110066e+00	1.769764687624968580e-04	9.955559597511234315e-01	8.000000000000000000e+00
