# energy 	 size (m) 	 pop 	 delta_scan
4.825476456959631198e-31	2.416587803857117090e-04	5.913605544044331884e-03	-8.000000000000000000e+00
4.820452384805908663e-31	2.415329454195310778e-04	6.398094105964274685e-03	-7.750000000000000000e+00
4.814760884489315733e-31	2.413903145275197429e-04	6.944768824312482457e-03	-7.500000000000000000e+00
4.808278716014919210e-31	2.412277665076209923e-04	7.564752672737759705e-03	-7.250000000000000000e+00
4.800853603790699779e-31	2.410414383676893688e-04	8.271716012661354742e-03	-7.000000000000000000e+00
4.792293842158423900e-31	2.408264580822265305e-04	9.082771358354379057e-03	-6.750000000000000000e+00
4.782355909565199066e-31	2.405766237389405651e-04	1.001949399543157829e-02	-6.500000000000000000e+00
4.770730725680603696e-31	2.402840431334132419e-04	1.110912388790406130e-02	-6.250000000000000000e+00
4.757016982361382657e-31	2.399384393520349022e-04	1.238677586423032884e-02	-6.000000000000000000e+00
4.740688263765665299e-31	2.395262845138468322e-04	1.389818067321822899e-02	-5.750000000000000000e+00
4.721044154495440221e-31	2.390295038022143340e-04	1.570373012720922834e-02	-5.500000000000000000e+00
4.697135116667193252e-31	2.384234705505555013e-04	1.788465317701033036e-02	-5.250000000000000000e+00
4.667663982028955693e-31	2.376743259691023252e-04	2.055109593642207369e-02	-5.000000000000000000e+00
4.630811027557536206e-31	2.367342027473194220e-04	2.385623990457277216e-02	-4.750000000000000000e+00
4.583992178080551716e-31	2.355344366455767362e-04	2.801615856187598952e-02	-4.500000000000000000e+00
4.523448117998160585e-31	2.339738307077242655e-04	3.334282602828326364e-02	-4.250000000000000000e+00
4.443692832429926176e-31	2.319020000664630602e-04	4.028959754458839165e-02	-4.000000000000000000e+00
4.336600073015436397e-31	2.290905448863037378e-04	4.952736255867048326e-02	-3.750000000000000000e+00
4.190325219675808736e-31	2.251937557989078578e-04	6.204095767793692956e-02	-3.500000000000000000e+00
3.988581774330380234e-31	2.197059047330054168e-04	7.921757294543067818e-02	-3.250000000000000000e+00
3.711960767541994118e-31	2.119503643682801245e-04	1.028243503770416428e-01	-3.000000000000000000e+00
3.346445194316009760e-31	2.012446470097413291e-04	1.344927921325270170e-01	-2.750000000000000000e+00
2.896900048199484870e-31	1.872402594737455255e-04	1.747831536638224104e-01	-2.500000000000000000e+00
2.394877563910087598e-31	1.702449101134421885e-04	2.223854683321012382e-01	-2.250000000000000000e+00
1.887646770443096763e-31	1.511446723515020847e-04	2.744495139092295588e-01	-2.000000000000000000e+00
1.419643194307766078e-31	1.310756684560480565e-04	3.275997249694173052e-01	-1.750000000000000000e+00
1.020389266879623409e-31	1.111259328473170966e-04	3.788443037739833708e-01	-1.500000000000000000e+00
7.019655690930619633e-32	9.217016908677413013e-05	4.260658077150749623e-01	-1.250000000000000000e+00
4.625183975577508796e-32	7.481643064385200953e-05	4.681771422714761099e-01	-1.000000000000000000e+00
2.914270411892588127e-32	5.938782256415431511e-05	5.051347148792248998e-01	-7.500000000000000000e-01
1.750616508216479465e-32	4.602862362496942773e-05	5.376383247528707665e-01	-5.000000000000000000e-01
1.011970108336588978e-32	3.499583184099844675e-05	5.666908418616632970e-01	-2.500000000000000000e-01
6.094684770714839113e-33	2.715864527892433871e-05	5.932885707400956665e-01	0.000000000000000000e+00
4.880092688583592116e-33	2.430225167705118045e-05	6.183219313773217207e-01	2.500000000000000000e-01
6.210188358392139488e-33	2.741478631889262979e-05	6.425608548983900992e-01	5.000000000000000000e-01
1.005222802148350684e-32	3.487896944390156612e-05	6.666671772627749126e-01	7.500000000000000000e-01
