# energy 	 size (m) 	 pop 	 delta_scan
4.797339152110129860e-31	2.409531953541155290e-04	5.898180317165657716e-03	-8.000000000000000000e+00
4.792364614955992584e-31	2.408282363433059342e-04	6.380669861186006458e-03	-7.750000000000000000e+00
4.786730420411929005e-31	2.406866285688035530e-04	6.924986129273663985e-03	-7.500000000000000000e+00
4.780315001628735785e-31	2.405252842793574651e-04	7.542167313860021101e-03	-7.250000000000000000e+00
4.772967509252897376e-31	2.403403657858385958e-04	8.245837727771983955e-03	-7.000000000000000000e+00
4.764500054376263520e-31	2.401270839463550755e-04	9.052861870534903432e-03	-6.750000000000000000e+00
4.754673743709806671e-31	2.398793369480260924e-04	9.984562255455338084e-03	-6.500000000000000000e+00
4.743181793212398970e-31	2.395892698118617221e-04	1.106811731956176131e-02	-6.250000000000000000e+00
4.729630336265989198e-31	2.392467670170895784e-04	1.233821035983273702e-02	-6.000000000000000000e+00
4.713501622841819039e-31	2.388384858613791571e-04	1.384009983701844047e-02	-5.750000000000000000e+00
4.694107251619035971e-31	2.383466119492271701e-04	1.563351142562853860e-02	-5.500000000000000000e+00
4.670514437376160902e-31	2.377468865322042522e-04	1.779875001455576145e-02	-5.250000000000000000e+00
4.641450698392821095e-31	2.370060049073015351e-04	2.044451580826519774e-02	-5.000000000000000000e+00
4.605129934161268042e-31	2.360768615721427254e-04	2.372216095665574329e-02	-4.750000000000000000e+00
4.559017295324604520e-31	2.348919312793398969e-04	2.784485361054422903e-02	-4.500000000000000000e+00
4.499449043365084306e-31	2.333523332484185365e-04	3.311868261039226102e-02	-4.250000000000000000e+00
4.421037257581474382e-31	2.313100839522737415e-04	3.999153399060608599e-02	-4.000000000000000000e+00
4.315835130363992415e-31	2.285414095995467912e-04	4.912336677795987178e-02	-3.750000000000000000e+00
4.172232049678376925e-31	2.247070541178370446e-04	6.148475263311695832e-02	-3.500000000000000000e+00
3.974191434896069033e-31	2.193092099189680830e-04	7.844738369414061552e-02	-3.250000000000000000e+00
3.702424151008429752e-31	2.116779222009869746e-04	1.017700429961525960e-01	-3.000000000000000000e+00
3.342339304931381730e-31	2.011211515064343118e-04	1.331212087690090973e-01	-2.750000000000000000e+00
2.897680561041972262e-31	1.872654818808315602e-04	1.731344205378530787e-01	-2.500000000000000000e+00
2.398768447371241720e-31	1.703831498061433728e-04	2.205901836282190276e-01	-2.250000000000000000e+00
1.892771710542121108e-31	1.513497113328663118e-04	2.726554664320710586e-01	-2.000000000000000000e+00
1.424471901558643174e-31	1.312983965138507405e-04	3.259431495251972621e-01	-1.750000000000000000e+00
1.024193649403668162e-31	1.113328990745819793e-04	3.774050330999503267e-01	-1.500000000000000000e+00
