# energy 	 size (m) 	 pop 	 delta_scan
4.825476456959625067e-31	3.329246767641849209e-05	5.913605544044339690e-03	-8.000000000000000000e+00
4.820452384805905160e-31	3.327710594871455724e-05	6.398094105964275552e-03	-7.750000000000000000e+00
4.814760884489309602e-31	3.325961726012501989e-05	6.944768824312481589e-03	-7.500000000000000000e+00
4.808278716014929719e-31	2.695466453649890127e-05	7.564752672737751031e-03	-7.250000000000000000e+00
4.800853603790702407e-31	2.311627083223953937e-05	8.271716012661354742e-03	-7.000000000000000000e+00
4.792293842158416893e-31	2.296832671046630231e-05	9.082771358354346097e-03	-6.750000000000000000e+00
4.782355909663436219e-31	2.294069763921487110e-05	1.001949398934653436e-02	-6.500000000000000000e+00
4.770730725701538219e-31	2.290807119111375260e-05	1.110912388655788119e-02	-6.250000000000000000e+00
4.757016982360551512e-31	1.579965646072330063e-05	1.238677586403434498e-02	-6.000000000000000000e+00
4.740688263809058258e-31	1.577548746988326664e-05	1.389818067018631573e-02	-5.750000000000000000e+00
4.721044154496653220e-31	1.575497243021141950e-05	1.570373012709958341e-02	-5.500000000000000000e+00
4.697135116667195880e-31	1.571875391875214586e-05	1.788465317701033383e-02	-5.250000000000000000e+00
4.667663982028954817e-31	1.567377166215030651e-05	2.055109593642207716e-02	-5.000000000000000000e+00
4.630811027557536206e-31	1.561700843491890415e-05	2.385623990457277216e-02	-4.750000000000000000e+00
4.583992178080553468e-31	1.554405387408661096e-05	2.801615856187598952e-02	-4.500000000000000000e+00
4.523448117998158833e-31	1.544837580638770973e-05	3.334282602828327058e-02	-4.250000000000000000e+00
4.443692832429926176e-31	1.533361929568909543e-05	4.028959754458838471e-02	-4.000000000000000000e+00
4.336600073015437273e-31	1.515507337578573449e-05	4.952736255867049020e-02	-3.750000000000000000e+00
4.190325219675805232e-31	1.489995076535846062e-05	6.204095767793693650e-02	-3.500000000000000000e+00
3.988581774330381110e-31	1.454522166287575340e-05	7.921757294543069206e-02	-3.250000000000000000e+00
3.711960767541998497e-31	1.402998326005130328e-05	1.028243503770412265e-01	-3.000000000000000000e+00
3.346445194302939587e-31	1.331849414768049070e-05	1.344927921330619225e-01	-2.750000000000000000e+00
2.896900048199331165e-31	1.239156337640222482e-05	1.747831536638330685e-01	-2.500000000000000000e+00
2.394877563879921583e-31	1.131376914486731672e-05	2.223854683352931572e-01	-2.250000000000000000e+00
1.887646770443279370e-31	1.020748169921200122e-05	2.744495139091003288e-01	-2.000000000000000000e+00
1.419643194308965720e-31	9.190076870761217985e-06	3.275997249687334634e-01	-1.750000000000000000e+00
1.020389266879623190e-31	8.323604704795148300e-06	3.788443037739833708e-01	-1.500000000000000000e+00
7.019655690930617443e-32	7.621857010268608910e-06	4.260658077150749623e-01	-1.250000000000000000e+00
4.625183975577502227e-32	7.071131340351383697e-06	4.681771422714759989e-01	-1.000000000000000000e+00
2.914270411892584296e-32	6.647547167819258722e-06	5.051347148792247888e-01	-7.500000000000000000e-01
1.750616508216473718e-32	6.325650891193580172e-06	5.376383247528708775e-01	-5.000000000000000000e-01
1.011970108336590894e-32	6.084547594667304838e-06	5.666908418616634080e-01	-2.500000000000000000e-01
6.094684770714798059e-33	5.907284421949874067e-06	5.932885707400957775e-01	0.000000000000000000e+00
4.880092688583616748e-33	5.787441807951774068e-06	6.183219313773216097e-01	2.500000000000000000e-01
6.210188358392196963e-33	5.873973884977750171e-06	6.425608548983900992e-01	5.000000000000000000e-01
1.005222802148352600e-32	6.005642168781665945e-06	6.666671772627748016e-01	7.500000000000000000e-01
1.656385201000730527e-32	6.188713571387536979e-06	6.912138600725928894e-01	1.000000000000000000e+00
2.604598317859927252e-32	6.432050638302031288e-06	7.166792399729555729e-01	1.250000000000000000e+00
3.885765633044698952e-32	6.746212171987487199e-06	7.433781504409362473e-01	1.500000000000000000e+00
5.528149798925083995e-32	7.141605474689802989e-06	7.713661955869201003e-01	1.750000000000000000e+00
7.534516772373895612e-32	7.626076510599610652e-06	8.003575946227012849e-01	2.000000000000000000e+00
9.860505435293203696e-32	8.199400894990116156e-06	8.296703662922184641e-01	2.250000000000000000e+00
1.239404127550486238e-31	8.842308472957056864e-06	8.582072790147465824e-01	2.500000000000000000e+00
1.495626252427793202e-31	9.510355186756614188e-06	8.846073203238223881e-01	2.750000000000000000e+00
1.733974589485344920e-31	1.013911464467700402e-05	9.075951363551568729e-01	3.000000000000000000e+00
1.938141545990611864e-31	1.067500972250640858e-05	9.264429200686716825e-01	3.250000000000000000e+00
2.101834144414012769e-31	1.109591974480916081e-05	9.411913995678320433e-01	3.500000000000000000e+00
2.227914900755806555e-31	1.141619449925839642e-05	9.524400798720291661e-01	3.750000000000000000e+00
2.323793908113739468e-31	1.164989148331261590e-05	9.609863371654866482e-01	4.000000000000000000e+00
2.396869231769660821e-31	1.182319272191345378e-05	9.675266144370285870e-01	4.250000000000000000e+00
2.453163921895891697e-31	1.195351098439050762e-05	9.725982326335440575e-01	4.500000000000000000e+00
2.497121444477020088e-31	1.205307566233990317e-05	9.765889312962650060e-01	4.750000000000000000e+00
2.531955769841601489e-31	1.213061120102288411e-05	9.797768450285619934e-01	5.000000000000000000e+00
2.559943570030387316e-31	1.219190693222202454e-05	9.823586181509923465e-01	5.250000000000000000e+00
2.582729806604894915e-31	1.224116767164125724e-05	9.844767393061806260e-01	5.500000000000000000e+00
2.601498597572631499e-31	1.228119069389695564e-05	9.862342347607896409e-01	5.750000000000000000e+00
2.617133103390441689e-31	1.231422257108161037e-05	9.877083682256599939e-01	6.000000000000000000e+00
2.630288001642895857e-31	1.234179363675603232e-05	9.889567138985226880e-01	6.250000000000000000e+00
2.641451559165966703e-31	1.236495419817948572e-05	9.900225757784094638e-01	6.500000000000000000e+00
2.651005835183369304e-31	1.575837226405307672e-05	9.909399869342087053e-01	6.750000000000000000e+00
2.659243293290996645e-31	2.557856090708542153e-05	9.917351758956590713e-01	7.000000000000000000e+00
2.666394305784289958e-31	2.557925012056559306e-05	9.924289425719377000e-01	7.250000000000000000e+00
2.672642324025028441e-31	2.557984863077391270e-05	9.930379231321592171e-01	7.500000000000000000e+00
2.678130059541481901e-31	2.558039671371619108e-05	9.935751810023097930e-01	7.750000000000000000e+00
2.682976937928736143e-31	2.558087147583754800e-05	9.940516613973330307e-01	8.000000000000000000e+00
