# energy 	 size (m) 	 pop 	 delta_scan
4.844769780764783435e-31	2.421414011286661969e-04	4.240069378225741481e-03	-8.000000000000000000e+00
4.842036643147539865e-31	2.420730904383241045e-04	4.528450716967094038e-03	-7.750000000000000000e+00
4.839013465970906527e-31	2.419975081820186901e-04	4.847145928287817027e-03	-7.500000000000000000e+00
4.835657732930953580e-31	2.419135840642834686e-04	5.200539572938386521e-03	-7.250000000000000000e+00
4.831919606784112676e-31	2.418200623165027191e-04	5.593820645733774827e-03	-7.000000000000000000e+00
4.827738900145864640e-31	2.417154250710366772e-04	6.033192492286923621e-03	-6.750000000000000000e+00
4.823043198656829565e-31	2.415978441874764313e-04	6.526105315916319941e-03	-6.500000000000000000e+00
4.817745347526590232e-31	2.414651166707331396e-04	7.081553042243190696e-03	-6.250000000000000000e+00
4.811738100682292743e-31	2.413145282826641017e-04	7.710511801010394919e-03	-6.000000000000000000e+00
4.804890545259573306e-31	2.411427605268005967e-04	8.426424925096945295e-03	-5.750000000000000000e+00
4.797039760668824666e-31	2.409456765559123451e-04	9.245943591637488523e-03	-5.500000000000000000e+00
4.787982143889310592e-31	2.407180961243332194e-04	1.018985059163597835e-02	-5.250000000000000000e+00
4.777460053527865413e-31	2.404534490800527499e-04	1.128436067472057998e-02	-5.000000000000000000e+00
4.765144955175880456e-31	2.401433346449396696e-04	1.256285186212672406e-02	-4.750000000000000000e+00
4.750611516981179752e-31	2.397768427992735699e-04	1.406837296361384236e-02	-4.500000000000000000e+00
4.733302088017823798e-31	2.393396161667089167e-04	1.585715677091513107e-02	-4.250000000000000000e+00
4.712480095190943467e-31	2.388126034752650700e-04	1.800340990769205493e-02	-4.000000000000000000e+00
4.687148852788326809e-31	2.381698876240086801e-04	2.060698729063996371e-02	-3.750000000000000000e+00
4.655944540416732687e-31	2.373757653852821001e-04	2.380409071646482494e-02	-3.500000000000000000e+00
4.616967498315289743e-31	2.363800866128032299e-04	2.778373543568691054e-02	-3.250000000000000000e+00
4.567512787161677692e-31	2.351106838725650940e-04	3.281380845842759436e-02	-3.000000000000000000e+00
4.503668828385762063e-31	2.334617317443143047e-04	3.928037682345102838e-02	-2.750000000000000000e+00
4.419646519853241156e-31	2.312736991691601149e-04	4.775250541874318660e-02	-2.500000000000000000e+00
4.306717968886518364e-31	2.282998861795449514e-04	5.908551035147692476e-02	-2.250000000000000000e+00
4.151548329651409718e-31	2.241493727174734057e-04	7.458499360263434741e-02	-2.000000000000000000e+00
3.933702523614079233e-31	2.181891929961111249e-04	9.625832902830351590e-02	-1.750000000000000000e+00
3.622761038050176471e-31	2.093882575960014905e-04	1.271356204274059210e-01	-1.500000000000000000e+00
3.177643379415553301e-31	1.961033698174664071e-04	1.714817367239263868e-01	-1.250000000000000000e+00
2.558678888352790979e-31	1.759707040736727200e-04	2.340929496940817589e-01	-1.000000000000000000e+00
1.775190913352070687e-31	1.465733493053696167e-04	3.168149040025763918e-01	-7.500000000000000000e-01
9.757813727416814493e-32	1.086697681480833211e-04	4.108245843887736726e-01	-5.000000000000000000e-01
4.057586109736949214e-32	7.007552358522592536e-05	4.960412024304221013e-01	-2.500000000000000000e-01
1.246147671267405429e-32	3.883445672028845486e-05	5.634489847277391883e-01	0.000000000000000000e+00
4.887892379715484470e-33	2.432166466687999602e-05	6.192349259829768027e-01	2.500000000000000000e-01
1.284207325004673155e-32	3.942303450922914515e-05	6.717913304623569504e-01	5.000000000000000000e-01
3.648470722759290889e-32	6.644891768722460299e-05	7.266841256625276024e-01	7.500000000000000000e-01
7.489708886136497344e-32	9.520613780103189330e-05	7.837507229209642601e-01	1.000000000000000000e+00
1.184264196440052678e-31	1.197172627860669200e-04	8.356594935822402315e-01	1.250000000000000000e+00
1.556965758431299114e-31	1.372688544955303919e-04	8.761296996304464013e-01	1.500000000000000000e+00
1.836573145712998272e-31	1.490859076499282526e-04	9.054518256628208972e-01	1.750000000000000000e+00
2.038709758014721807e-31	1.570761252645780869e-04	9.264038160662074750e-01	2.000000000000000000e+00
2.184941788941002018e-31	1.626119337178365070e-04	9.415231498418127343e-01	2.250000000000000000e+00
2.292293992305232367e-31	1.665588205803367531e-04	9.526359807590346618e-01	2.500000000000000000e+00
2.372594981216864444e-31	1.694510571077802706e-04	9.609713479753366761e-01	2.750000000000000000e+00
2.433819810091957470e-31	1.716234743760761063e-04	9.673476987493271340e-01	3.000000000000000000e+00
2.481368299635090445e-31	1.732918322490427984e-04	9.723164940703097336e-01	3.250000000000000000e+00
2.518907257963951769e-31	1.745977198208793031e-04	9.762525377564864604e-01	3.500000000000000000e+00
