# energy 	 size (m) 	 pop 	 delta_scan
4.797339152110127233e-31	3.329301863724430308e-05	5.898180317165657716e-03	-8.000000000000000000e+00
4.792364614955986453e-31	3.327776650375249162e-05	6.380669861186006458e-03	-7.750000000000000000e+00
4.786730420411931633e-31	3.326040356379993492e-05	6.924986129273663117e-03	-7.500000000000000000e+00
4.780315001628732282e-31	2.695243815817174800e-05	7.542167313860021101e-03	-7.250000000000000000e+00
4.772967509252896501e-31	2.311041629522862624e-05	8.245837727771983955e-03	-7.000000000000000000e+00
4.764500054376260892e-31	2.295807150921781741e-05	9.052861870534858330e-03	-6.750000000000000000e+00
4.754673743564865116e-31	2.293068895919047820e-05	9.984562264252204097e-03	-6.500000000000000000e+00
4.743181793294207650e-31	2.289836139010877674e-05	1.106811731398978614e-02	-6.250000000000000000e+00
4.729630336195392657e-31	1.576020421134574829e-05	1.233821036351465811e-02	-6.000000000000000000e+00
4.713501622837718490e-31	1.574499020048383713e-05	1.384009983718992830e-02	-5.750000000000000000e+00
4.694107251601664249e-31	1.571576949487550091e-05	1.563351142713743230e-02	-5.500000000000000000e+00
4.670514437376183673e-31	1.567995337852449961e-05	1.779875001457849673e-02	-5.250000000000000000e+00
4.641450698392816716e-31	1.563552606870989722e-05	2.044451580826519774e-02	-5.000000000000000000e+00
4.605129934161266291e-31	1.557947758476813742e-05	2.372216095665573982e-02	-4.750000000000000000e+00
4.559017295324607148e-31	1.550751423968104567e-05	2.784485361054422903e-02	-4.500000000000000000e+00
4.499449043365081678e-31	1.541335154256072678e-05	3.311868261039226102e-02	-4.250000000000000000e+00
4.421037257581471754e-31	1.530069154232717232e-05	3.999153399060609293e-02	-4.000000000000000000e+00
4.315835130363990664e-31	1.512522811830389613e-05	4.912336677795985096e-02	-3.750000000000000000e+00
4.172232049678377801e-31	1.487554359304289224e-05	6.148475263311696526e-02	-3.500000000000000000e+00
3.974191434896073412e-31	1.452703733215046301e-05	7.844738369414056001e-02	-3.250000000000000000e+00
3.702424151008443765e-31	1.402113808646257293e-05	1.017700429961518604e-01	-3.000000000000000000e+00
3.342339304931395743e-31	1.332140295284634575e-05	1.331212087690072932e-01	-2.750000000000000000e+00
2.897680561043079725e-31	1.240583613977452502e-05	1.731344205377772782e-01	-2.500000000000000000e+00
2.398768447368270092e-31	1.133482897115456535e-05	2.205901836288096940e-01	-2.250000000000000000e+00
1.892771710542167308e-31	1.022989669299170909e-05	2.726554664319865706e-01	-2.000000000000000000e+00
