# energy 	 size (m) 	 pop 	 delta_scan
1.628627279240681138e-31	1.403923136548722913e-04	3.438654267457352809e-01	-5.000000000000000000e-01
7.616434983910891807e-32	9.600820462938989587e-05	4.497213853783929016e-01	-2.500000000000000000e-01
2.029220165651513345e-32	4.955609348642831327e-05	5.445015160974031598e-01	0.000000000000000000e+00
4.852236455460438733e-33	2.423279213432037152e-05	6.197801026305302941e-01	2.500000000000000000e-01
2.034695970572822811e-32	4.962291144127382034e-05	6.890902442369092329e-01	5.000000000000000000e-01
6.140467860195982569e-32	8.620514964330486035e-05	7.591253478613959604e-01	7.500000000000000000e-01
1.102415252957473339e-31	1.155061439235771322e-04	8.206314783068053842e-01	1.000000000000000000e+00
1.504105314744693893e-31	1.349185303145565757e-04	8.665378150379546840e-01	1.250000000000000000e+00
1.797859430750915558e-31	1.475062237906355389e-04	8.990126398507514160e-01	1.500000000000000000e+00
2.007476493322680835e-31	1.558682692605095925e-04	9.218987809443009995e-01	1.750000000000000000e+00
2.158088712566864287e-31	1.616095888670235337e-04	9.382662723551777884e-01	2.000000000000000000e+00
2.268196181749439111e-31	1.656810301933346911e-04	9.502158438889829473e-01	2.250000000000000000e+00
2.350324384046014122e-31	1.686538974994479696e-04	9.591302840652152772e-01	2.500000000000000000e+00
2.412808493495710801e-31	1.708810505330164437e-04	9.659185396687802738e-01	2.750000000000000000e+00
2.461245661371209144e-31	1.725877474710837869e-04	9.711867794700601575e-01	3.000000000000000000e+00
2.499430783068580812e-31	1.739214053222247079e-04	9.753455895773360806e-01	3.250000000000000000e+00
2.530003542687547222e-31	1.749818659718763169e-04	9.786795967134769292e-01	3.500000000000000000e+00
2.554819751241103953e-31	1.758379497579657183e-04	9.813893158119243454e-01	3.750000000000000000e+00
2.575214057500536452e-31	1.765383836659086773e-04	9.836189527791362464e-01	4.000000000000000000e+00
2.592160927104091355e-31	1.771183096437631656e-04	9.854739646419212740e-01	4.250000000000000000e+00
2.606388248833493795e-31	1.776037098559371335e-04	9.870328494393130203e-01	4.500000000000000000e+00
2.618438661363172381e-31	1.780138041537088504e-04	9.883546844087389704e-01	4.750000000000000000e+00
2.628731109624794053e-31	1.783633255964956876e-04	9.894847595228249970e-01	5.000000000000000000e+00
2.637588133252581988e-31	1.786635540481929516e-04	9.904581132203665872e-01	5.250000000000000000e+00
2.645262459734840005e-31	1.789232849972404013e-04	9.913022064197393179e-01	5.500000000000000000e+00
2.651953939967013737e-31	1.791494450565882647e-04	9.920387833805330846e-01	5.750000000000000000e+00
2.657822309289811820e-31	1.793475507126422394e-04	9.926852349122002872e-01	6.000000000000000000e+00
2.662996173617025921e-31	1.795220297862593626e-04	9.932555917980965265e-01	6.250000000000000000e+00
2.667580955245536572e-31	1.796765015340777015e-04	9.937612833005440294e-01	6.500000000000000000e+00
2.671660952538860054e-31	1.798138543566748105e-04	9.942116626493250342e-01	6.750000000000000000e+00
2.675308145231649308e-31	1.799365480891102365e-04	9.946144805640179110e-01	7.000000000000000000e+00
2.678580887109078160e-31	1.800465738985206694e-04	9.949761706614504986e-01	7.250000000000000000e+00
2.681528604522112540e-31	1.801456152399238573e-04	9.953021241963552201e-01	7.500000000000000000e+00
2.684193093425344711e-31	1.802350934604243478e-04	9.955968819236753475e-01	7.750000000000000000e+00
2.686608713532681111e-31	1.803161758547515501e-04	9.958642817258697155e-01	8.000000000000000000e+00
