# energy 	 size (m) 	 pop 	 delta_scan
4.821082071119618755e-31	3.380787279946099051e-05	3.904033124498299152e-03	-8.000000000000000000e+00
4.818786861629679588e-31	3.336412690012651643e-05	4.158275865108956165e-03	-7.750000000000000000e+00
4.816256472867129466e-31	3.335706088797494554e-05	4.438069930291648618e-03	-7.500000000000000000e+00
4.813456193718160371e-31	3.334925291820562727e-05	4.746940687677430465e-03	-7.250000000000000000e+00
4.810354428465584101e-31	3.334059708508963225e-05	5.089036484876571093e-03	-7.000000000000000000e+00
4.806901213476890906e-31	3.333096656026241135e-05	5.469272874661871425e-03	-6.750000000000000000e+00
4.803043772344456375e-31	3.332021378727207127e-05	5.893500639278546199e-03	-6.500000000000000000e+00
4.798715513358453633e-31	3.145149076528373886e-05	6.368730665908577809e-03	-6.250000000000000000e+00
4.793843524825247218e-31	3.143856916312077424e-05	6.903413769812518155e-03	-6.000000000000000000e+00
4.788327545949280193e-31	3.116889999322557179e-05	7.507817858972580527e-03	-5.750000000000000000e+00
4.782052327394190425e-31	2.985016305476763219e-05	8.194502506001500458e-03	-5.500000000000000000e+00
4.774880082681048031e-31	2.983114769009253975e-05	8.978955934290374502e-03	-5.250000000000000000e+00
4.766622548781440392e-31	2.563719800355498404e-05	9.880461113205063484e-03	-5.000000000000000000e+00
4.757069317609202104e-31	2.561181783529279700e-05	1.092321891790944480e-02	-4.750000000000000000e+00
4.745925583149354772e-31	2.558216078297763005e-05	1.213795992577712188e-02	-4.500000000000000000e+00
4.732831573705167558e-31	2.292095897150286477e-05	1.356409793422087492e-02	-4.250000000000000000e+00
4.717317079187774329e-31	2.288265772121154536e-05	1.525281534257977648e-02	-4.000000000000000000e+00
4.698754921664702565e-31	1.626720234602269086e-05	1.727146439260845295e-02	-3.750000000000000000e+00
4.676317303804412172e-31	1.586638973931003225e-05	1.970992197876123703e-02	-3.500000000000000000e+00
4.648873184618596699e-31	1.583359126111442893e-05	2.269003503031370370e-02	-3.250000000000000000e+00
4.614875413013131082e-31	1.564946887900437421e-05	2.637976183924175405e-02	-3.000000000000000000e+00
4.572136670305582417e-31	1.558672570577018224e-05	3.101496866694343491e-02	-2.750000000000000000e+00
4.517537810169399486e-31	1.550612556452414108e-05	3.693336432803381864e-02	-2.500000000000000000e+00
4.446511479247816002e-31	1.540545514913120961e-05	4.462862180966283010e-02	-2.250000000000000000e+00
